xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PW02673	wild	wild	Adjektiv		im Wirtshausnamen	Trinken	0	-0.0665	0.0000
PW02789	Wind	Wind	Substantiv	1.4	Alkoholrausch	Trinken	0	-0.0020	0.0000
PW03120	Winzer-keller	Winzerkeller	Substantiv	-	Weinausschank des örtlichen Winzervereines	Trinken	0	0.0764	0.0000
PW03183	Wirt	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	Trinken	0	-0.0292	0.0000
PW03189	Wirtschaft	Wirtschaft	Substantiv	1	Gasthaus, Lokal	Trinken	0	-0.0092	0.0000
PW03193	Wirts-frau	Wirtsfrau	Substantiv	-	Frau des Gastwirtes, Wirtin	Trinken	0	-0.0913	0.0000
PW03195	Wirts-haus	Wirtshaus	Substantiv	-	Gastwirtschaft, Gaststätte	Trinken	0	-0.0313	0.0000
PW03197	Wirtshaus-bruder	Wirtshausbruder	Substantiv	-	Wirtshausgänger	Trinken	0	-0.0655	0.0000
PW03199	Wirtshaus-gänger	Wirtshausgänger	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.0248	0.0000
PW03200	Wirtshaus-gast	Wirtshausgast	Substantiv	-	wer im Gasthaus einkehrt	Trinken	0	-0.0483	0.0000
PW03201	Wirtshaus-geher	Wirtshausgeher	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.0248	0.0000
PW03202	Wirtshaus-geherei	Wirtshausgeherei	Substantiv	-	häufiger Besuch im Gasthaus	Trinken	0	0.0399	0.0000
PW03204	Wirtshaus-hocker	Wirtshaushocker	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.0248	0.0000
PW03206	Wirtshaus-läufer	Wirtshausläufer	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.0248	0.0000
PW03208	Wirtshaus-schild	Wirtshausschild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	Trinken	0	-0.0293	0.0000
PW03211	Wirts-leute	Wirtsleute	Substantiv	-	wer eine Gastwirtschaft betreibt	Trinken	0	-0.0212	0.0000
PW03212	Wirts-lokal	Wirtslokal	Substantiv	-	Wirtschaft	Trinken	0	0.0814	0.0000
PW03214	Wirts-saal	Wirtssaal	Substantiv	-	größter Raum in einer Wirtschaft	Trinken	0	-0.0056	0.0000
PW03215	Wirts-schulden	Wirtsschulden	Substantiv	-	nicht bezahlte Zeche	Trinken	0	0.4198	0.0000
PW03216	Wirts-stube	Wirtsstube	Substantiv	-	Raum in der Wirtschaft, in der der Ausschank ist	Trinken	0	-0.0551	0.0000
PW03218	Wirts-tochter	Wirtstochter	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.0687	0.0000
PZ00031	Zahl-kellner	Zahlkellner	Substantiv	-	für das Kassieren zuständige Bedienung in Lokalen	Trinken	0	-0.0405	0.0000
PZ00151	zäpfeln	zäpfeln	Verb	-	beständig, immer ein bißchen Getränke zapfen	Trinken	0	0.0119	0.0000
PZ00153	Zapfen	Zapfen	Substantiv	5a	Trunkenbold	Trinken	0	-0.0947	0.0000
PZ00154	zapfen, zäpfen	zapfen, zäpfen	Verb	1	Wein etc. vom Zapfhahn in Trink-, AusschenkGefäße laufen lassen	Trinken	0	0.2088	0.0000
PZ00167	Zapfer	Zapfer	Substantiv	-	wer Getränke zapft	Trinken	0	0.2676	0.0000
PZ00168	Zapf-hahn	Zapfhahn	Substantiv	-	Hahn am Faß, am Schanktresen	Trinken	0	-0.0978	0.0000
PZ00169	Zapf-kranen	Zapfkranen	Substantiv	-	Zapfhahn am Faß	Trinken	0	-0.0396	0.0000
PZ00170	Zäpfler	Zäpfler	Substantiv	1a	Schankwirt, der das Wirtslokal nur gepachtet hat	Trinken	0	-0.0802	0.0000
PZ00197	zart, zärt	zart, zärt	Adjektiv	1b	angenehm zu trinken, süffig	Trinken	0	0.8566	1.0000
PZ00201	Zassel	Zassel	Substantiv	5	Wirt	Trinken	0	0.0489	0.0000
PZ00215	Zassel-wirt	Zasselwirt	Substantiv	-	Straußwirt, Wirt einer bescheidenen Schenke	Trinken	0	-0.0782	0.0000
PZ00216	Zassel-wirtschaft	Zasselwirtschaft	Substantiv	-	bescheidene, wenig attraktive Wirtschaft	Trinken	0	-0.0333	0.0000
PZ00279	Zech-bruder	Zechbruder	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.1294	0.0000
PZ00282	Zecher	Zecher	Substantiv	-	Trinker	Trinken	0	0.0009	0.0000
PZ00286	Zech-genosse	Zechgenosse	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.1294	0.0000
PZ00287	Zech-kollege	Zechkollege	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.1294	0.0000
PZ00288	Zech-kumpan	Zechkumpan	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.1294	0.0000
PZ00961	Zopf	Zopf	Substantiv	4	Alkoholrausch	Trinken	0	-0.0020	0.0000
PYYY	Thermos-geld	Thermosgeld	Substantiv	-	Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus	Trinken	0	0.2338	0.0000
LA00262	Angläs	Angläs	Substantiv	1.	weiße Wein-Flasche, drei Viertel Liter enthaltend	Trinken	0	0.4669	0.0000
LA00303	an-setzen	ansetzen	Verb	3.	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	Trinken	0	0.7019	1.0000
LB00394	be-duselt	beduselt	Adjektiv		angetrunken	Trinken	0	-0.0765	0.0000
LB00527	be-newelt	benewelt	Adjektiv		leicht betrunken, benebelt	Trinken	0	-0.1002	0.0000
LB00615	be-sawelt	besawelt	Adjektiv		betrunken	Trinken	0	0.0112	0.0000
LB00829	Kaffis-binz	Kaffisbinz	Substantiv		Kaffeekanne	Trinken	0	0.2816	0.0000
LB00894	Bitsch I	Bitsch	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
LB01409	Bremm	Bremm	Substantiv		Landgut u. Wirtshaus bei Forbach	Trinken	0	-0.0782	0.0000
LB01550	prowieren	prowieren	Verb	1.	probieren, kosten, versuchen	Trinken	0	0.1432	0.0000
LB01611	brutlich	brutlich	Adjektiv	2.	abgebrüht (vom mehrfach aufgekochten Kaffee)	Trinken	0	0.6229	1.0000
LB01764	Buschong	Buschong	Substantiv		Korkstöpsel, Propfen	Trinken	0	-0.0518	0.0000
LD00053	däfen	däfen	Verb	2.	Wein mit Wasser durchsetzen	Trinken	0	0.9142	1.0000
LD00093	Damp	Damp	Substantiv	3.	Rausch, Betäubung durch geistige Getränke	Trinken	0	0.0712	0.0000
LD00098	Dämpert	Dämpert	Substantiv	1.	starker Raucher	Trinken	0	-0.0009	0.0000
LD00111	Danne-strauss	Dannestrauss	Substantiv		Tannenzweig als Aushängeschild eines Wirtshauses	Trinken	0	-0.0194	0.0000
LD00361	Tibi	Tibi	Substantiv		Rausch	Trinken	0	-0.0101	0.0000
LD00678	Traht	Traht	Substantiv	5.	Rausch	Trinken	0	-0.0101	0.0000
LD00698	Drank-fâs	Drankfâs	Substantiv		Obstweinfaß	Trinken	0	0.1533	0.0000
LD00700	tränken	tränken	Verb		fast allg. das Vieh auf die Tränke führen, ihm zu trinken geben	Trinken	0	0.1081	0.0000
LD00710	Trappert	Trappert	Substantiv		Rausch	Trinken	0	-0.0101	0.0000
LD00928	dronken	dronken	Adjektiv	1.	betrunken	Trinken	0	0.0112	0.0000
LD01174	Dusel	Dusel	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
LE00259	er-dischteren	erdischteren	Verb		verdursten	Trinken	0	-0.0445	0.0000
LF00327	ver-durschten	verdurschten	Verb		verdursten	Trinken	0	-0.0445	0.0000
LF00426	ver-juppen	verjuppen	Verb	2.	sich vertun, von etwas zuviel essen od. trinken	Trinken	0	0.4199	0.0000
LF00706	ver-suffen	versuffen	Verb	2.	durch Trinken verprassen	Trinken	0	-0.0459	0.0000
LF00823	Viertel	Viertel	Substantiv	1.	der 4. Teil eines Maßes	Trinken	0	-0.0250	0.0000
LF01050	Flesch	Flesch	Substantiv	1.	Flasche, Feldflasche	Trinken	0	0.0755	0.0000
LF01121	voll	voll	Adjektiv	2.	betrunken	Trinken	0	0.0112	0.0000
LF01125	Vollchit	Vollchit	Substantiv		Betrunkenheit	Trinken	0	-0.0628	0.0000
LG00073	ganglen	ganglen	Verb		hin- u. herschwanken (vom Trunkenbold)	Trinken	0	-0.1003	0.0000
LG00125	gaschtieren	gaschtieren	Verb		ibid. ein Festessen veranstalten, bewirten	Trinken	0	0.0328	0.0000
LG00621	ge-schwatt	geschwatt	Adjektiv		betrunken	Trinken	0	0.0112	0.0000
LH00240	Harrijen	Harrijen	Substantiv		Handgeld, Draufgeld, Trinkgeld	Trinken	0	-0.0653	0.0000
LH00573	Hib	Hib	Substantiv		Räuschchen	Trinken	0	-0.0347	0.0000
LH00844	Hucker	Hucker	Substantiv	2.	gewohnheitsmäßiger Wirtshaussitzer	Trinken	0	-0.1048	0.0000
LI00092	in-schenken	inschenken	Verb		einschenken	Trinken	0	0.0138	0.0000
LI00095	in-schlagen	inschlagen	Verb		Obst, bes. Zwetschen in ein Faß füllen, um Schnaps herzustellen	Trinken	0	0.6620	1.0000
LK00024	Kaffee	Kaffee	Substantiv	2.	Kaffeehaus	Trinken	0	0.0568	0.0000
LK00025	Kaffeebich	Kaffeebich	Substantiv		Kaffeebäuche, Spottname der Saargemünder wegen ihrer Vorliebe für Kaffee	Trinken	0	0.0859	0.0000
LK00026	Kaffeebinz	Kaffeebinz	Substantiv		Kaffeekanne	Trinken	0	0.2816	0.0000
LK00032	Kaffeehôr	Kaffeehôr	Substantiv		(eigentl. Kaffeehorn) Kaffeeschwester	Trinken	0	0.1437	0.0000
LK00034 	Kaffeesatz 	Kaffeesatz	Substantiv		Kaffeesatz	Trinken	0	0.8775	1.0000
LK00036	Kaffeeseh	Kaffeeseh	Substantiv		Kaffeesieb	Trinken	0	0.0877	0.0000
LK00038	Kaffeetût	Kaffeetût	Substantiv		Kaffeeschwester	Trinken	0	0.1869	0.0000
LK00144	kanone-voll	kanonevoll	Adjektiv		völlig betrunken	Trinken	0	-0.0553	0.0000
LK00569	Kischt	Kischt	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
LK00974	Konkel	Konkel	Substantiv	2.	Säuferin	Trinken	0	-0.0340	0.0000
LK01012	koren	koren	Verb		kosten; versuchen, wie etwas schmeckt	Trinken	0	0.0526	0.0000
LK01030 	Koschthaus 	Koschthaus	Substantiv		Haus, in dem man beköstigt wird	Trinken	0	-0.0426	0.0000
LK01048	Kotzpenning	Kotzpenning	Substantiv		Gottespfennig, Trinkgeld, Almosen	Trinken	0	-0.0902	0.0000
LL00043	laden I	laden	Verb	4.	sich mit Speise u. Trank überladen	Trinken	0	-0.0045	0.0000
LL00147	Läppsert	Läppsert	Substantiv		Mensch, der im Essen u. Trinken nicht recht zugreift	Trinken	0	-0.0285	0.0000
LL00553	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold	Trinken	0	-0.1198	0.0000
LM00422	Milchhawe	Milchhawe	Substantiv		Milchtopf	Trinken	0	0.1662	0.0000
LM00465	Minut	Minut	Substantiv	2.	Kaffeegeschirr; Topf, in welchem der Kaffee schnell zubereitet werden kann	Trinken	0	0.2929	0.0000
LM00556	Molken	Molken	Substantiv		Käsewasser in der Dickmilch	Trinken	0	0.8917	1.0000
LW00164	Wässich	Wässich	Substantiv		Molke, wässeriger Teil der Milch	Trinken	0	0.8625	1.0000
LR00186	Rausch	Rausch	Substantiv	1.	Betrunkenheit	Trinken	0	-0.0628	0.0000
LR00242	regalieren	regalieren	Verb	1.	bewirten, die Zeche bezahlen	Trinken	0	0.0335	0.0000
LR00242	regalieren	regalieren	Verb	2.	sich durch Speise u. Trank laben	Trinken	0	0.1817	0.0000
LR00673	Rusch	Rusch	Substantiv		Rausch	Trinken	0	-0.0101	0.0000
LS00146	Satz I	Satz	Substantiv	2.	Bodensatz, Niederschlag einer jeden Flüssigkeit	Trinken	0	0.0122	0.0000
LS00468	schicker	schicker	Adjektiv		betrunken	Trinken	0	0.0112	0.0000
LS00775	Schluck I	Schluck	Substantiv	1.	Schluck, Zug	Trinken	0	0.1906	0.0000
LS00787	Schlupp I	Schlupp	Substantiv	1.	Schluck, Zug, Mundvoll	Trinken	0	0.1390	0.0000
LS00908 	Schapsbuddel 	Schapsbuddel	Substantiv		Schnapsflasche	Trinken	0	0.0515	0.0000
LS00912	Schapskessel	Schapskessel	Substantiv	b)	Schnapsnase	Trinken	0	0.0089	0.0000
LS00916	Schapslischt	Schapslischt	Substantiv		Trinkerliste	Trinken	0	-0.0207	0.0000
LS00917 	Schapsnas 	Schapsnas	Substantiv		Schnapstrinker	Trinken	0	-0.0176	0.0000
LS00918	Schnapser	Schnapser	Substantiv		Schnapstrinker. Die Bewohner von Bettweiler (. Saargemünd) heißen Schnapser.	Trinken	0	0.0825	0.0000
LS01001	Schnikert	Schnikert	Substantiv		Schnapstrinker	Trinken	0	-0.0176	0.0000
LS01005	Schnips	Schnips	Substantiv	1.	kleiner Rausch	Trinken	0	-0.0162	0.0000
LS01117	schores	schores	Substantiv		betrunken	Trinken	0	0.0112	0.0000
LS01349	schwenken	schwenken	Verb	3.	jemanden durch Spendung geistiger Getränke zu gewinnen suchen	Trinken	0	0.1782	0.0000
LS01415	Seidel	Seidel	Substantiv		u. n. Getränk- u. Flüssigkeitsmaß, die Halbe	Trinken	0	0.0576	0.0000
LS01418	Seih	Seih	Substantiv		Seihe, feines Sieb für Kaffee, Milch u. dgl	Trinken	0	0.3101	0.0000
LS01522	Siffer	Siffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.1319	0.0000
LS01523	Siffersch	Siffersch	Substantiv		Säuferin	Trinken	0	-0.0340	0.0000
LS01849	Spritzer	Spritzer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0433	0.0000
LS02015	Steiwer	Steiwer	Substantiv		kleiner Rausch	Trinken	0	-0.0162	0.0000
LS02065	sterrevoll	sterrevoll	Adjektiv		ganz betrunken	Trinken	0	-0.0620	0.0000
LS02220	strack	strack	Adjektiv	4.	sinnlos betrunken	Trinken	0	-0.0909	0.0000
LS02432	Suckel	Suckel	Substantiv		irgend ein Gegenstand, an dem gesogen wird, z. B. eine Zuckerstange	Trinken	0	-0.0412	0.0000
LS02447	Suff-lappe	Sufflappe	Substantiv		Trinker, Säufer	Trinken	0	-0.0714	0.0000
LW00413	Wingart	Wingart	Substantiv		Steueraufseher für Getränke, Steuerbote	Trinken	0	-0.0074	0.0000
LW00464	Wirt	Wirt	Substantiv		Wirt, Gastwirt. Wdgn	Trinken	0	-0.1146	0.0000
LW00466 	Wirtshus 	Wirtshus	Substantiv		Wirtshaus	Trinken	0	-0.0028	0.0000
LW00469	Wirtei	Wirtei	Substantiv		Wirtsgewerbe, Wirtschaft	Trinken	0	-0.0582	0.0000
LW00471	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	Trinken	0	-0.0513	0.0000
LW00478	Wisch	Wisch	Substantiv	4.	Wirtshausschild, Bier- oder Weinzeichen	Trinken	0	0.0119	0.0000
LZ00034	Zapen	Zapen	Substantiv	1.	Zapfen am Faß, an der Flasche, am Gebälk, Eiszapfen	Trinken	0	-0.0297	0.0000
LZ00038	zappen	zappen	Verb	1.	Wein, Bier vom Zapfen schenken	Trinken	0	0.7330	1.0000
LZ00125	ziehen	ziehen	Substantiv	4.	zapfen	Trinken	0	-0.0105	0.0000
LZ00126	Zieh-stang	Ziehstang	Substantiv		dehnbare Zuckerstange	Trinken	0	-0.0260	0.0000
LZ00202	Zuck	Zuck	Substantiv		Zug, Ziehleistung, Zug beim Trinken	Trinken	0	-0.0112	0.0000
EA00219	Adler	Adler	Substantiv		Adler. Häufig Wirtshausschild	Trinken	0	-0.0398	0.0000
EA00250	Aff	Aff	Substantiv	4.	Rausch	Trinken	0	-0.0101	0.0000
EA01244	Ürten	Ürten	Substantiv	1.	Zeche, gemeinsamer Schmaus in einem Gasthaus	Trinken	0	-0.0475	0.0000
EF00161	Fëger	Fëger	Substantiv	5.	ein Rausch	Trinken	0	-0.0332	0.0000
EF00342	Vollheit	Vollheit	Substantiv		Trunkenheit, Zustand des Betrunkenseins	Trinken	0	-0.1286	0.0000
EF00447	Fahn, Fahnen	Fahn, Fahnen	Substantiv	8.	Rausch	Trinken	0	-0.0101	0.0000
EF00620	Viertel	Viertel	Substantiv	2.	Viertele eine Flasche, die 0,25 l fassen kann, sodann der Inhalt einer solchen Flasche	Trinken	0	0.1948	0.0000
EF00832	Fass	Fass	Substantiv	1.	Fass, hölzernes Gefäss, das meist zur Aufnahme von Flüssigkeiten, bes. von Wein, bestimmt ist	Trinken	0	0.2137	0.0000
EF00951	Fisch	Fisch	Substantiv	2.	feste Bestandteile, die in einem vorgesetzten Getränk umherschwimmen, z. B. Pech im Bier und dgl	Trinken	0	0.4142	0.0000
EF01297	Flasch	Flasch	Substantiv		Flasche	Trinken	0	0.7854	1.0000
EG00198	geiferen	geiferen	Verb	1.	Speichel oder Speise und Trank aus dem Munde fliessen lassen und dadurch die Kleider beschmutzen	Trinken	0	0.1379	0.0000
EG00746	gunklen	gunklen	Verb	2.	Wein über die Strasse verkaufen	Trinken	0	0.3856	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	1.	Säufer	Trinken	0	-0.0162	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	2.	hervorstehender Kehlkopf, was vom Trinken kommen soll	Trinken	0	-0.0920	0.0000
EG00945	Gas	Gas	Substantiv	3.	Rausch	Trinken	0	-0.0101	0.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	1.	Flasche, meist mit grossem Bauch, engem Halse und Giessschnabel, oft mit Stroh umflochten, Korbflasche; aus Glas oder Steingut; dient zum Aufbewahren von Kirsch- oder Pflaumenwasser, Schnaps, Wein, Essig, Petroleum; seltener auch eine kleine Flasche	Trinken	0	0.4452	0.0000
EG01147	gutteren	gutteren	Verb	2.	gluckern, wie Wasser, das aus einer Flasche geschüttet wird	Trinken	0	0.3918	0.0000
EG01382	Glas	Glas	Substantiv	2.	Trinkglas	Trinken	0	0.1467	0.0000
EG01382	Glas	Glas	Substantiv	3.	Flasche	Trinken	0	0.7854	1.0000
EG01697	grinen	grinen	Verb	3.	Saft ausfliessen lassen von geschnittenen Reben	Trinken	0	0.7567	1.0000
EH00171	Huch	Huch	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
EH00171	Huch	Huch	Substantiv	3.	Spottname für Personen beiderlei Geschlechts, die viel geistige Getränke zu sich nehmen	Trinken	0	0.4060	0.0000
EH00214	Hudel	Hudel	Substantiv	3.	liederliche, bes. in der Kleidung nachlässige Person; Lump, Säufer, wilder, ungestümer Mensch, schlechter Arbeiter, der alles nur obenhin macht	Trinken	0	-0.0694	0.0000
EH00479	Wirtshushocker	Wirtshushocker	Substantiv		Stammgast, der immer in der Wirtschaft zu finden	Trinken	0	-0.0669	0.0000
EH00642	Windhals	Windhals	Substantiv	2.	langhalsige Flasche mit einem Rauminhalt von etwa	Trinken	0	0.1647	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	3.	Wirtshaus zum Hahn	Trinken	0	-0.0221	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	5.	Rausch	Trinken	0	-0.0101	0.0000
EH01237	Hüps	Hüps	Substantiv		Rausch	Trinken	0	-0.0101	0.0000
EH01413	Schrëpfhörnle, Schrëpfhörnel	Schrëpfhörnle, Schrëpfhörnel	Substantiv	2.	kleines Bierglas	Trinken	0	0.3950	0.0000
EH01490	Hirz	Hirz	Substantiv	4.	Rausch	Trinken	0	-0.0101	0.0000
EH01490	Hirz	Hirz	Substantiv	5.	Wirtshausschild	Trinken	0	-0.0280	0.0000
EH01600	Wirtshus	Wirtshus	Substantiv		Wirtschaft, Gastwirtschaft	Trinken	0	-0.0445	0.0000
EH01674	Hutt(e)	Hutte, Hutt	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
EH01683	Hut	Hut	Substantiv	3.	Haut auf der Milch	Trinken	0	0.1056	0.0000
EJ00209	jästig, jastig	jästig, jastig	Adjektiv	1.	in Gärung begriffen, brausend (Wein)	Trinken	0	0.1521	0.0000
EK00019	Keib	Keib	Substantiv	4.	Rausch	Trinken	0	-0.0101	0.0000
EK00064	Schöpfkübel	Schöpfkübel	Substantiv	1.	kleiner hölzerner Kübel zum Schöpfen von Wasser oder Wein	Trinken	0	0.2527	0.0000
EK00069	Kachel(e)	Kachele, Kachel	Substantiv	2.	irdenes Gefäss, Topf, mit rundem Boden und senkrechten Wänden, bes. zum Aufbewahren von Milch; Schüssel, grosse Kaffeetasse; Nachtgeschirr; Isolator der Telegraphenstange	Trinken	0	0.0397	0.0000
EK00185	Kaffinell	Kaffinell	Substantiv	2.	Kaffeeschwester	Trinken	0	0.1869	0.0000
EK00193	Käfer	Käfer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0433	0.0000
EK00380	verkalchen	verkalchen	Verb	2.	(den Kaffee) überzuckern	Trinken	0	0.8365	1.0000
EK00427	Kam(e)rad	Kamerad, Kamrad	Substantiv	5.	Rausch	Trinken	0	-0.0101	0.0000
EK00555	Kann	Kann	Substantiv	1.	Kännchen, auch für Milch, Petrol u. s. w., bes. aber für Bier; ein Zehntel Liter enthaltend. In früherer Zeit wurde das Bier in Krügen aus Steingut, mit dem Zeichen	Trinken	0	0.3470	0.0000
EK00577	Kanon(e)	Kanone, Kanon	Substantiv	3.	Rausch	Trinken	0	-0.0101	0.0000
EK00942	Inkehr	Inkehr	Substantiv		Einkehr	Trinken	0	0.0047	0.0000
EK00947	i(n) kehren	in kehren, i kehren	Verb	1.	einkehren	Trinken	0	0.0387	0.0000
EK01253	Kasten	Kasten	Substantiv	11.	Rausch	Trinken	0	-0.0101	0.0000
EK01280	Kist(e)	Kiste, Kist	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
EK01313	Käter	Käter	Substantiv		Weinrausch	Trinken	0	0.0670	0.0000
EK01340	Kittel	Kittel	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
EK01385	Kuttel	Kuttel	Substantiv	4.	dicke Person, Fresser, Säufer	Trinken	0	-0.1161	0.0000
EK01714	klutteren	klutteren	Verb	1.	plätschern, in Flüssigkeiten Blasen und gurgelnde Töne hervorbringen, z. B. beim Sieden, beim Sprudeln einer Quelle, beim Einschenken aus einer Flasche, beim Waschen, bes. beim Spielen im Wasser	Trinken	0	0.1585	0.0000
EK01976	knautschen, knotschen	knautschen, knotschen	Verb	4.	Wein mit Wasser vermengen	Trinken	0	0.6973	1.0000
EK02087	Krueg	Krueg	Substantiv	2.	Trunkenbold, Säufer	Trinken	0	-0.1318	0.0000
EK02120	Krall(e)	Kralle, Krall	Substantiv	2.	Luftbläschen auf Wein od. Branntwein	Trinken	0	0.7023	1.0000
EK02258	krärzen	krärzen	Verb	2.	prickeln (vom gährenden neuen Wein)	Trinken	0	0.7884	1.0000
EK02568	Kräz(en)	Kräzen, Kräz	Substantiv	5.	Rausch	Trinken	0	-0.0101	0.0000
EK02580	Kritzer	Kritzer	Substantiv	4.	kleiner Rausch	Trinken	0	-0.0162	0.0000
EL00342	Lader	Lader	Substantiv	2.	Dampf, Rausch	Trinken	0	-0.0386	0.0000
EL00344	Lading	Lading	Substantiv	3.	Rausch	Trinken	0	-0.0101	0.0000
EL00559	Winlogel	Winlogel	Substantiv	2.	Trunkenbold, Schimpfn. für einen Bewohner der oberels. Weingegend	Trinken	0	-0.1126	0.0000
EL00683	lack	lack	Adjektiv	2.	wässerig, von Getränken, Früchten	Trinken	0	0.6081	1.0000
EL00824	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold, schlechter Mensch	Trinken	0	-0.0962	0.0000
EL00827	lumpen	lumpen	Verb		nichts arbeiten und statt dessen im Wirtshaus liegen und trinken	Trinken	0	0.2283	0.0000
EL00951	Lind(en)	Linden, Lind	Substantiv	2.	Wirtshausschild	Trinken	0	-0.0280	0.0000
EL01034	Füchtlappen	Füchtlappen	Substantiv		Trinker	Trinken	0	0.0009	0.0000
EL01229	usen	usen	Verb	1.	ablassen (Wein)	Trinken	0	0.2679	0.0000
EL01574	Wirtslüt	Wirtslüt	Substantiv		Wirt und Wirtin	Trinken	0	-0.0662	0.0000
EM00635	Mëmmi	Mëmmi	Substantiv	2.	Trinker	Trinken	0	0.0009	0.0000
EM00899	mapull	mapull	Adjektiv	2.	betrunken	Trinken	0	0.0112	0.0000
EN00031	Nëbel	Nëbel	Substantiv	3.	Rausch	Trinken	0	-0.0101	0.0000
EN00094	nüechter(e)n	nüechteren, nüechtern	Adjektiv	1a)	in der Tagesfrühe weder Speise noch Trank zu sich genommen habend	Trinken	0	0.0905	0.0000
EN00478	Schnapsnas(e)	Schnapsnase, Schnapsnas	Substantiv		rote Nase eines Säufers	Trinken	0	-0.0753	0.0000
EN00481	Sufnas	Sufnas	Substantiv		Säufer	Trinken	0	-0.0162	0.0000
EP00149	Buch II	Buch	Substantiv	2.	Bauch einer Flasche	Trinken	0	0.0871	0.0000
EP00202	Büchs(e)	Büchse, Büchs	Substantiv	3.	Flasche	Trinken	0	0.7854	1.0000
EP00379	Bügel	Bügel	Substantiv	2.	Rausch	Trinken	0	-0.0101	0.0000
EP00542	bocken	bocken	Verb	4.	übel riechen; schlecht schmecken, vom weichen Wein	Trinken	0	0.6722	1.0000
EP00645	Boll II	Boll	Substantiv	2.	Gefäß, in dem Glühwein aufgetragen wird	Trinken	0	0.3502	0.0000
EP00919	bamberschieren	bamberschieren	Verb		unnötig viel Geld verzehren, bes. im Wirtshaus	Trinken	0	-0.1048	0.0000
EP00922	Bample, Bampel	Bample, Bampel	Substantiv	†7.	Flasche	Trinken	0	0.7854	1.0000
EP01053	Kaffebohn(e)	Kaffebohne, Kaffebohn	Substantiv		Kaffeebohne	Trinken	0	0.0400	0.0000
EP01174	Bunden, Punten	Bunden, Punten	Substantiv	3.	Korkstopfen auf der Flasche	Trinken	0	0.1017	0.0000
EP01282	bun(t)schen, bunzen	buntschen, bunschen, bunzen	Substantiv	4.	(Wein) fälschen, mit Wasser versetzen Westhalten	Trinken	0	-0.0173	0.0000
EP01325	bappig, bäppig	bappig, bäppig	Adjektiv	4.	weich, vom Wein	Trinken	0	0.3684	0.0000
EP02169	Buschong	Buschong	Substantiv		Korkstöpsel, Pfropfen	Trinken	0	-0.0337	0.0000
EP02333	Gebot	Gebot	Substantiv	5.	beim Zutrinken scherzh. für frz. à votre santé in Verbind. mit dem kurzen à la vôtre in Alle Gebot Santé! wohl bekomm's!	Trinken	0	0.0295	0.0000
EP02361	Butëll(e)	Butëlle, Butëll	Substantiv	1.	Flasche	Trinken	0	0.7854	1.0000
EP02545	bitzelëcht, bitzlig	bitzelëcht, bitzlig	Adjektiv	2.	prickelnd, vom Wein	Trinken	0	0.7647	1.0000
EP02699	Bettpfann(e)	Bettpfanne, Bettpfann	Substantiv	1.	Bettflasche	Trinken	0	0.0319	0.0000
EP02814	pfutlen, pfuttlen	pfutlen, pfuttlen	Verb	1.	quallern, mit Geräusch hervordringen (wie Wasser aus einer Flasche)	Trinken	0	0.0137	0.0000
EP03009	pflätschen	pflätschen	Verb	3.	Wein und Branntwein heimlich verkaufen	Trinken	0	0.8356	1.0000
EP03844	Brënner, Brenner 	Brënner, Brenner	Substantiv	1.	Branntweinbrenner	Trinken	0	0.1263	0.0000
