xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Begriff
PG04457	Grundbirnen-fusel, Grundbirn-fusel	Grundbirnenfusel, Grundbirnfusel	Substantiv	-	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PG04532	Grundbirnen-schnaps, Grundbirn-schnaps	Grundbirnenschnaps, Grundbirnschnaps	Substantiv	-	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PG04532	Grundbirnen-schnaps, Grundbirn-schnaps	Grundbirnenschnaps, Grundbirnschnaps	Substantiv	-	Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PG04644	Grün-kopf	Grünkopf	Substantiv	2b	Flaschenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PG04677	Gruscheln-wein, Gruschel-wein	Gruschelnwein, Gruschelwein	Substantiv	-	Stachelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PG04677	Gruscheln-wein, Gruschel-wein	Gruschelnwein, Gruschelwein	Substantiv	-	Stachelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PG04698	Grusselbeeren-wein, Grusselbeer-wein	Grusselbeerenwein, Grusselbeerwein	Substantiv	-	Stachelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PG04698	Grusselbeeren-wein, Grusselbeer-wein	Grusselbeerenwein, Grusselbeerwein	Substantiv	-	Stachelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PG04745	Gückes	Gückes	Substantiv	2	Branntwein, Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PG04745	Gückes	Gückes	Substantiv	2	Branntwein, Kartoffelschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PG04745	Gückes	Gückes	Substantiv	1	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PG04783	Gullianer	Gullianer	Substantiv	-	minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH00238	Häfelchens-wein	Häfelchenswein	Substantiv	-	geringerer Wein, der im irdenen Milchtopf aus dem Keller geholt wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH00710	Halsrosen-tee	Halsrosentee	Substantiv	-	Tee aus der Halsrose	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee
PH00784	Hammels-milch, Hammel-milch	Hammelsmilch, Hammelmilch	Substantiv	-	Schafsmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch
PH00898	Händel-stifter	Händelstifter	Substantiv	2	starker Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH01153	Hannes-setz-dich	Hannessetzdich	Substantiv	-	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH01178	Hansel, Hänsel	Hansel, Hänsel	Substantiv	x3	schales Bier, Tropfbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier
PH01730	Haupt-wein	Hauptwein	Substantiv	-	Qualitätswein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Qualitätswein
PH01743	Haus-blume	Hausblume	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH01768	Hausfriedens-bruch	Hausfriedensbruch	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH01833	Haus-mops	Hausmops	Substantiv	-	Wein minderer Qualität für den Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH01844	Haus-rebe	Hausrebe	Substantiv	-	Spalierwein am Haus	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH01887	Haus-trunk, -trank	Haustrunk, Haustrank	Substantiv	-	geringer Wein für den täglichen Hausgebrauch	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH02010	Heckenbeeren-tee	Heckenbeerentee	Substantiv	-	Brombeerentee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee
PH02173	Heidelbeeren-saft, Heidelbeer-saft	Heidelbeerensaft, Heidelbeersaft	Substantiv	-	Heidelbeerensaft, Heidelbeersaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Fruchtsaft
PH02173	Heidelbeeren-saft, Heidelbeer-saft	Heidelbeerensaft, Heidelbeersaft	Substantiv	-	Heidelbeerensaft, Heidelbeersaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft
PH02173	Heidelbeeren-saft, Heidelbeer-saft	Heidelbeerensaft, Heidelbeersaft	Substantiv	-	Heidelbeerensaft, Heidelbeersaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Heidelbeerenschnaps, Heidelbeerschnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstbrand
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Heidelbeerenschnaps, Heidelbeerschnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstler
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Heidelbeerenschnaps, Heidelbeerschnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstschnaps
PH02174	Heidelbeeren-schnaps, Heidelbeer-schnaps	Heidelbeerenschnaps, Heidelbeerschnaps	Substantiv	-	aus Heidelbeeren gebrannter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Obstwasser
PH02180	Heidelbeeren-wein, Heidelbeer-wein	Heidelbeerenwein, Heidelbeerwein	Substantiv	-	Heidelbeerenwein, Heidelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PH02180	Heidelbeeren-wein, Heidelbeer-wein	Heidelbeerenwein, Heidelbeerwein	Substantiv	-	Heidelbeerenwein, Heidelbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PH03353	Herrgotts-wein, Herrgott-wein	Herrgottswein, Herrgottwein	Substantiv	-	Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Wasser
PH04398	Hick-auf	Hickauf	Substantiv	-	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH04458	Himbeeren-saft, Himbeer-saft	Himbeerensaft, Himbeersaft	Substantiv	1	Saft aus Himbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Fruchtsaft
PH04458	Himbeeren-saft, Himbeer-saft	Himbeerensaft, Himbeersaft	Substantiv	1	Saft aus Himbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft
PH04458	Himbeeren-saft, Himbeer-saft	Himbeerensaft, Himbeersaft	Substantiv	1	Saft aus Himbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft
PH04463	Himbeeren-wein, Himbeer-wein	Himbeerenwein, Himbeerwein	Substantiv	-	Wein aus Himbeeren oder Brombeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PH04463	Himbeeren-wein, Himbeer-wein	Himbeerenwein, Himbeerwein	Substantiv	-	Wein aus Himbeeren oder Brombeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PH04545	Himmels-wein	Himmelswein	Substantiv	-	himmlischer Wein (im Kinderspiel)	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH05861	Hochzeits-wein, Hochzeit-wein	Hochzeitswein, Hochzeitwein	Substantiv	-	Wein für das Hochzeitsfest	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	1	Apfel- oder Birnenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Apfelperlwein
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	1	Apfel- oder Birnenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Apfelwein
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	1	Apfel- oder Birnenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PH05992	Hohen-astheimer	Hohenastheimer	Substantiv	2	gepanschter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH06079	Holderbeeren-wein	Holderbeerenwein	Substantiv	-	Wein aus Holunderbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PH06079	Holderbeeren-wein	Holderbeerenwein	Substantiv	-	Wein aus Holunderbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PH06081	Holderblüten-tee, Holunderblüten-	Holderblütentee, Holunderblütentee	Substantiv	-	Tee aus Holunderblüten	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Tee
PH06092	Holder-saft	Holdersaft	Substantiv	-	Saft aus Holunderbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Fruchtsaft
PH06092	Holder-saft	Holdersaft	Substantiv	-	Saft aus Holunderbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft
PH06092	Holder-saft	Holdersaft	Substantiv	-	Saft aus Holunderbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft
PH06176	Holzapfel-brühe	Holzapfelbrühe	Substantiv		saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PH06407	Honig-likör	Honiglikör	Substantiv	-	Likör, mit Honig gesüßt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Likör
PH06408	Honig-limonade	Honiglimonade	Substantiv	-	mit Honig gesüßte Limonade	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Limonade
PH06423	Honig-schnaps	Honigschnaps	Substantiv	-	mit Honig gesüßter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PH06423	Honig-schnaps	Honigschnaps	Substantiv	-	mit Honig gesüßter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PH06435	Honig-wein	Honigwein	Substantiv	-	Perlwein aus Wasser, Honig und Hefe	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Perlwein
PH07546	Husaren-kaffee	Husarenkaffee	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PH07546	Husaren-kaffee	Husarenkaffee	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geplämpe
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geschlapp
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lorke
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lurke
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plampel
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plempe
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plämpe
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv	2b	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plörre
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv		süßer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Süßwein
PH07684	Hypotheken-tilger	Hypothekentilger	Substantiv	-	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PI00290	Item-wein	Itemwein	Substantiv	-	Wein, der bei der Versteigerung von Grundstücken ausgegeben wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PJ00026	Jagd-fäßchen	Jagdfäßchen	Substantiv	-	kleines Fäßchen mit Wein, das man auf die Jagd mitnimmt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PJ00101	Jakob	Jakob	Substantiv	2e	Apfelwein minderer Sorte, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Apfelperlwein
PJ00101	Jakob	Jakob	Substantiv	2e	Apfelwein minderer Sorte, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Apfelwein
PJ00101	Jakob	Jakob	Substantiv	2e	Apfelwein minderer Sorte, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PJ00111	Jakob-setz-dich	Jakobsetzdich	Substantiv	-	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PJ00156	Jankes	Jankes	Substantiv	-	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PJ00310	Johannisbeer-wein	Johannisbeerwein	Substantiv	-	Wein aus Johannisbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PJ00310	Johannisbeer-wein	Johannisbeerwein	Substantiv	-	Wein aus Johannisbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PJ00352	Johannistrauben-saft	Johannistraubensaft	Substantiv	-	Saft aus Johannisbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Fruchtsaft
PJ00352	Johannistrauben-saft	Johannistraubensaft	Substantiv	-	Saft aus Johannisbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft
PJ00352	Johannistrauben-saft	Johannistraubensaft	Substantiv	-	Saft aus Johannisbeeren	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft
PJ00356	Johannistrauben-wein	Johannistraubenwein	Substantiv	-	Johannisbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Fruchtwein
PJ00356	Johannistrauben-wein	Johannistraubenwein	Substantiv	-	Johannisbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Obstwein
PJ00363	Johann-Jakob	JohannJakob	Substantiv	2c	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PJ00363	Johann-Jakob	JohannJakob	Substantiv	2c	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PJ00371	Johann-Peter	JohannPeter	Substantiv	2e	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PJ00371	Johann-Peter	JohannPeter	Substantiv	2e	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PJ00385	Joli	Joli	Substantiv	-	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PJ00569	Jungfern-wein, Jungfer-wein	Jungfernwein, Jungferwein	Substantiv	-	der aus den ersten Trauben eines neuangelegten Wingerts gewonnene Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PK00043	Kaffee	Kaffee	Substantiv	1.1b'a	Kaffee-Ersatz verschiedener Art	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Eichelkaffee
PK00043	Kaffee	Kaffee	Substantiv	1.1b'a	Kaffee-Ersatz verschiedener Art	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Ersatzkaffee
PK00043	Kaffee	Kaffee	Substantiv	1.1b'a	Kaffee-Ersatz verschiedener Art	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Kaffeeersatz
PK00043	Kaffee	Kaffee	Substantiv	1.2	Getränk aus Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee
PK00043	Kaffee	Kaffee	Substantiv	1.3b	Nachmittagskaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Kaffee
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geplämpe
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geschlapp
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lorke
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lurke
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plampel
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plempe
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plämpe
PK00052	Kaffee-brühe	Kaffeebrühe	Substantiv	-	dünner Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plörre
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geplämpe
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geschlapp
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lorke
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lurke
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plampel
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plempe
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plämpe
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plörre
PK00080	Kaffee-milch	Kaffeemilch	Substantiv	-	Milch für den Kaffee	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Milch
PK00105	Kaffee-trinken	Kaffeetrinken	Substantiv	2	Nachmittagskaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee;Trinken	Kaffee
PK00181	Kakao	Kakao	Substantiv	-	Kakao	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	Kakao
PK00187	Kälbchens-käse	Kälbchenskäse	Substantiv	x	erste Milch nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Kuhmilch
PK00762	Karst	Karst	Substantiv	2	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PK00762	Karst	Karst	Substantiv	2	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Anisschnaps
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PK00764	Karst-ausgemachter	Karstausgemachter	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PK00764	Karst-ausgemachter	Karstausgemachter	Substantiv	-	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PK00772	Karsten-wasser, Karst-wasser	Karstenwasser, Karstwasser	Substantiv	-	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Branntwein
PK00772	Karsten-wasser, Karst-wasser	Karstenwasser, Karstwasser	Substantiv	-	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Schnaps
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Brühe
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geplämpe
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Geschlapp
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lorke
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Lurke
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plampel
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plempe
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plämpe
PK01068	Kathreiner-brühe	Kathreinerbrühe	Substantiv	-	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Plörre
PK01779	Kikerikik, Kikeres, Kikeriki, Kikeres	Kikerikik, Kikeres, Kikeriki	Substantiv	3	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PK01996	Kippen	Kippen	Substantiv	3	Rest im Bierglas	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Bier
PK02086	Kirbe-wein	Kirbewein	Substantiv	2	saurer, schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Wein
PK02235	Kirsch	Kirsch	Substantiv	-	Kirschbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kirsch
PK02235	Kirsch	Kirsch	Substantiv	-	Kirschbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kirschgeist
PK02235	Kirsch	Kirsch	Substantiv	-	Kirschbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kirschwasser
PK02277	Kirschen-saft, Kirsch-saft	Kirschensaft, Kirschsaft	Substantiv	2	Saft aus Kirschen	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Fruchtsaft
PK02277	Kirschen-saft, Kirsch-saft	Kirschensaft, Kirschsaft	Substantiv	2	Saft aus Kirschen	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Obstsaft
PK02277	Kirschen-saft, Kirsch-saft	Kirschensaft, Kirschsaft	Substantiv	2	Saft aus Kirschen	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Saft
PK02278	Kirschen-schnaps, Kirsch-schnaps	Kirschenschnaps, Kirschschnaps	Substantiv	-	Branntwein aus Kirschen und Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kirsch
PK02278	Kirschen-schnaps, Kirsch-schnaps	Kirschenschnaps, Kirschschnaps	Substantiv	-	Branntwein aus Kirschen und Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kirschgeist
PK02278	Kirschen-schnaps, Kirsch-schnaps	Kirschenschnaps, Kirschschnaps	Substantiv	-	Branntwein aus Kirschen und Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Kirschwasser
