xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PE01015	ein-wickeln	einwickeln	Verb	2c	einen über den Durst trinken	Trinken	1	0.9329	1
PE01195	Eis-stück	Eisstück	Substantiv	-	Eisstück (von unterschiedlicher Größe)	Trinken	0	-0.0261	0
PE01269	Elefanten-zahn	Elefantenzahn	Substantiv	-	Elefantenzahn	Trinken	0	0.0874	0
PE01290	Elends-klamm	Elendsklamm	Substantiv	-	Flurname	Trinken	0	0.0102	0
PE01305	Elfer, Elfter	Elfer, Elfter	Substantiv	2	ein Wein von besonderer Güte	Trinken	1	0.9074	1
PE01315	Elfuhr-messe	Elfuhrmesse	Substantiv	-	Frühschoppen	Trinken	1	0.0715	0
PE01319	Elias	Elias	Substantiv	-	volkstümliche Bez. für die Schmalspurbahnzwischen NW-Meckh und Lu'haf	Trinken	0	-0.0452	0
PE01486	Engels-brünnchen	Engelsbrünnchen	Substantiv	-	Flurname	Trinken	0	-0.0050	0
PE01635	Ent-setzung	Entsetzung	Substantiv	+	Absetzung, Entlassung aus einem Amt	Trinken	0	-0.0157	0
PE01708	erblich	erblich	Adjektiv	x2	ansteckend	Trinken	0	0.0785	0
PE01734	Erbsen-klicker	Erbsenklicker	Substantiv	-	Frucht der Erbse	Trinken	0	0.0568	0
PE01768	Erdbeeren-bowle, Erdbeer-bowle	Erdbeerenbowle, Erdbeerbowle	Substantiv	-	Erdbeerenbowle, Erdbeerbowle	Trinken	1	0.8248	1
PE01778	Erdbeeren-schnaps, Erdbeer-schnaps	Erdbeerenschnaps, Erdbeerschnaps	Substantiv	-	auf Erdbeeren gezogener Likör	Trinken	1	0.8341	1
PE01783	Erdbeeren-wein, Erdbeer-wein	Erdbeerenwein, Erdbeerwein	Substantiv	-	Erdbeerenwein, Erdbeerwein	Trinken	1	0.9157	1
PE01864	er-geben	ergeben	Verb	4	zum Trinker werden	Trinken	0	0.0442	0
PE01892	Erker	Erker	Substantiv	2	Nase	Trinken	0	0.0076	0
PE01998	Ern-wein	Ernwein	Substantiv	-	Wein, der den Erntearbeitern zum Erntefest gereicht wird	Trinken	1	0.8867	1
PE02006	er-pressen	erpressen	Verb	-	erpressen	Trinken	0	-0.0204	0
PE02053	Erst-milch	Erstmilch	Substantiv	-	die erste Milch nach dem Kalben	Trinken	1	0.9013	1
PE02068	er-wachsen	erwachsen	Verb	1	wachsen, gedeihen	Trinken	0	-0.0013	0
PE02089	Erz-ader	Erzader	Substantiv	-	Erzader	Trinken	0	0.0872	0
PE02096	Erz-engeler	Erzengeler	Substantiv	-	eine Weinbezeichnung	Trinken	1	0.6636	1
PE02211	Essenz	Essenz	Substantiv	1	Kaffee-Ersatz, Zichorie	Trinken	1	0.9114	1
PE02324	Eulen-seiche	Eulenseiche	Substantiv	-	verächtlich von abgestandenem Bier und anderen Getränken	Trinken	1	0.8448	1
PE02328	Eureka	Eureka	Substantiv	-	Schnaps	Trinken	1	0.9225	1
PE02349	ewig	ewig	Adjektiv	+1a'e	die ewige Messe	Trinken	0	0.1034	0
PE02352	Ewigkeit	Ewigkeit	Substantiv	2	sehr lange Zeit, unerträglich lange Zeit	Trinken	0	-0.0126	0
PE02359	Examen-weck	Examenweck	Substantiv	-	Weck, den der Schüler nach der Schlußprüfung erhielt	Trinken	0	0.3043	0
PE02364	exen	exen	Verb	-	auf einen Zug austrinken	Trinken	1	0.8347	1
PE02380	Expeller	Expeller	Substantiv	-	schmerzstillende Flüssigkeit	Trinken	0	0.8049	1
PE02405	Extra-stube	Extrastube	Substantiv	1	Nebenzimmer im Gasthaus für besondere Gäste	Trinken	0	-0.0363	0
PE02410	Extra-zimmer	Extrazimmer	Substantiv	-	Nebenzimmer im Gasthaus für besondere Gäste	Trinken	0	-0.0363	0
PE02414	Eze	Eze	Substantiv	-	Hinweis, Anregung	Trinken	0	0.0235	0
PF00097	Fahl-schecke	Fahlschecke	Substantiv	-	fahlscheckige Kuh	Trinken	0	0.0355	0
PF00099	Fahne, Fahnen	Fahne, Fahnen	Substantiv	6	Atemgeruch nach Alkoholgenuß	Trinken	0	-0.0311	0
PF00126	fahren	fahren	Verb	I2b	das Vieh auf die Weide treiben	Trinken	0	-0.0331	0
PF00219	fällig	fällig	Adjektiv	1	fällig	Trinken	0	0.0315	0
PF00258	falzen	falzen	Verb	-	balzen	Trinken	0	0.0420	0
PF00394	Fasanerie	Fasanerie	Substantiv	2	beliebte Einkehrgaststätte bei Zweibr, früher Tiergarten der Herzöge	Trinken	0	-0.0960	0
PF00455	Faß-bier	Faßbier	Substantiv	-	Bier aus dem Faß	Trinken	1	0.8803	1
PF00457	Faß-böckser	Faßböckser	Substantiv	-	Wein mit unangenehmem Faßgeschmack	Trinken	1	0.8959	1
PF00505	Faß-wein	Faßwein	Substantiv	-	Wein direkt vom Faß	Trinken	1	0.9200	1
PF00599	Faul-baum	Faulbaum	Substantiv	2	aus Holz vom Faulbaum gemachter Zapfen	Trinken	0	-0.0138	0
PF00630	Faul-lieschen	Faullieschen	Substantiv	-	Akelei	Trinken	0	-0.0236	0
PF00748	Feder-tute	Federtute	Substantiv	-	Kästchen für das Schreibzeug des Schülers	Trinken	0	-0.0416	0
PF00779	fehl-gehen	fehlgehen	Verb	2b	mißlingen	Trinken	0	-0.0059	0
PF00802	Feier-tag	Feiertag	Substantiv	2	Weihnachtsfest	Trinken	0	0.0265	0
PF00829	feil-halten	feilhalten	Verb	2	disputieren	Trinken	0	0.0035	0
PF00858	Veit	Veit	Substantiv	2	der Rausch, den man sich antrinkt	Trinken	0	0.1869	0
PF00862	felbeln	felbeln	Verb	-	von einem Wirtshaus ins andere gehen	Trinken	0	0.0019	0
PF00863	Feld	Feld	Substantiv	1a'a	nur Ackerland	Trinken	0	0.0328	0
PF00952	Feld-webel	Feldwebel	Substantiv	2	Schaum auf dem Bier	Trinken	0	0.8597	1
PF00953	Feldwebels-borte	Feldwebelsborte	Substantiv	-	hohe Schaumkrone auf dem Bier	Trinken	0	0.0177	0
PF01025	Fenster-angel	Fensterangel	Substantiv	-	Haken, in die der Fensterflügel eingehängt wird	Trinken	0	-0.0283	0
PF01077	ver-abreichen	verabreichen	Verb	-	Ohrfeigen geben	Trinken	0	-0.0216	0
PF01109	ver-babern	verbabern	Verb	1	beschmutzen	Trinken	0	0.0351	0
PF01165	ver-binden	verbinden	Verb	2	beim Binden verbrauchen	Trinken	0	-0.0052	0
PF01241	ver-bürsten	verbürsten	Verb	-	trinkend vergeuden	Trinken	1	0.8231	1
PF01305	ver-drücken	verdrücken	Verb	2b	einen Schoppen trinken	Trinken	1	0.9219	1
PF01323	ver-dursteln	verdursteln	Verb	-	zur Löschung des Durstes verbrauchen	Trinken	1	0.1855	0
PF01340	ver-eisen	vereisen	Verb	-	sich mit einer Eiskruste bedecken	Trinken	0	-0.0159	0
PF01444	Vergiß-mein-nicht	Vergißmeinnicht	Substantiv	2a	Schnaps	Trinken	1	0.9225	1
PF01469	ver-größern	vergrößern	Verb	-	vergrößern	Trinken	0	0.1274	0
PF01479	ver-hachern	verhachern	Verb	-	lange kichernd lachen	Trinken	0	-0.0074	0
PF01484	ver-haften	verhaften	Verb	2b	austrinken	Trinken	1	0.9687	1
PF01547	ver-hitzen	verhitzen	Verb	1a	sich erhitzen	Trinken	0	0.2462	0
PF01585	ver-interessieren	verinteressieren	Verb	-	interessieren	Trinken	0	0.3902	0
PF01615	ver-kasematukeln	verkasematukeln	Verb	-	einen Schoppen, einen Schnaps trinken	Trinken	1	0.9105	1
PF01616	ver-katert	verkatert	Adjektiv	-	müde nach durchzechter Nacht	Trinken	0	0.0054	0
PF01638	ver-ketzern	verketzern	Verb	2	falsch beschneiden (den Baum)	Trinken	0	-0.0501	0
PF01649	ver-klabern	verklabern	Verb	x	mit klebrigem Schmutz bedecken	Trinken	0	-0.0350	0
PF01749	ver-kümmeln	verkümmeln	Verb	1b	durchbringen, vertrinken	Trinken	1	0.8743	1
PF01791	ver-lechen	verlechen	Verb	x2	sehr durstig sein (vom Menschen)	Trinken	1	0.2384	0
PF01792	ver-lechern	verlechern	Verb	2	sehr durstig sein (vom Menschen)	Trinken	1	0.8268	1
PF01844	ver-löten	verlöten	Verb	-	einen (Schoppen) trinken	Trinken	1	0.9312	1
PF01907	ver-möbeln	vermöbeln	Verb	-	verhauen	Trinken	0	0.0133	0
PF01986	ver-passen	verpassen	Verb	1b'b	vom Rausch	Trinken	0	-0.0135	0
PF02001	ver-pfetzen	verpfetzen	Verb	2	vertrinken	Trinken	1	0.8331	1
PF02014	ver-pitschen	verpitschen	Verb	1	vertrinken	Trinken	1	0.9620	1
PF02041	ver-purzeln	verpurzeln	Verb	-	purzelnd in Unordnung bringen, niedertreten	Trinken	0	-0.0479	0
PF02128	ver-rupfen	verrupfen	Verb	1	zerrupfen	Trinken	0	0.0315	0
PF02140	ver-salzen	versalzen	Verb	x3	sich betrinken	Trinken	1	0.9439	1
PF02146	ver-saufen	versaufen	Verb	1.1a	vertrinken	Trinken	1	0.9620	1
PF02146	ver-saufen	versaufen	Verb	1.3a	dem Trunke ergeben, trunksüchtig	Trinken	0	0.1856	0
PF02146	ver-saufen	versaufen	Verb	1.3b	von Trunkenheit oder Trunksucht zeugend	Trinken	0	0.0155	0
PF02163	ver-scharmetzeln	verscharmetzeln	Verb	x	zerschinden, verkratzen	Trinken	0	-0.0938	0
PF02165	ver-schaskenen	verschaskenen	Verb	-	mit Trinken vergeuden	Trinken	1	0.9115	1
PF02191	Ver-schiß	Verschiß	Substantiv	-	Verruf	Trinken	0	0.0314	0
PF02194	ver-schlafen	verschlafen	Verb	3	schläfrig, schlaftrunken	Trinken	0	0.0017	0
PF02228	ver-schmachten	verschmachten	Verb	-	verschmachten	Trinken	0	0.0240	0
PF02235	ver-schmieren	verschmieren	Verb	1b'a	sich betrinken	Trinken	1	0.9529	1
PF02246	ver-schnäpseln	verschnäpseln	Verb	-	Geld für Schnaps ausgeben	Trinken	0	0.7101	1
PF02250	ver-schnäuken	verschnäuken	Verb	1a	(Geld) für Näschereien ausgeben	Trinken	0	-0.0798	0
PF02253	ver-schneiden	verschneiden	Verb	2	kastrieren	Trinken	0	-0.0026	0
PF02260	Verschnitt-wein	Verschnittwein	Substantiv	-	Wein, der zum Verschneiden verwendet wird	Trinken	1	0.3402	0
PF02311	ver-schwinden	verschwinden	Verb	3a	einen trinken	Trinken	1	0.9827	1
PF02311	ver-schwinden	verschwinden	Verb	3b	entwenden	Trinken	0	0.0470	0
PF02320	ver-seibeln	verseibeln	Verb	2	sich betrinken	Trinken	1	0.9439	1
PF02350	ver-sohlen	versohlen	Verb	2b	sich betrinken	Trinken	1	0.9439	1
PF02529	ver-trinken	vertrinken	Verb	1	für Getränke ausgeben	Trinken	0	0.0389	0
PF02659	ver-zapfen, -zäpfen	verzapfen, verzäpfen	Verb	2a	(durch den Faßzapfen) ausschenken	Trinken	0	-0.0088	0
PF02664	ver-zechen	verzechen	Verb	-	das Geld für Zechgelage ausgeben	Trinken	0	-0.0579	0
PF02667	Ver-zeichnis	Verzeichnis	Substantiv	1	Schulzeugnis	Trinken	0	0.0011	0
PF02713	Vesper	Vesper	Substantiv	1	Nachmittagsgottesdienst bei Katholiken, Abendmesse	Trinken	0	0.0939	0
PF02796	Fetzen	Fetzen	Substantiv	x4c	totaler Rausch	Trinken	0	-0.0698	0
PF02806	Fetzer	Fetzer	Substantiv	-	Trinker	Trinken	0	0.0475	0
PF02810	Feucht-lappen	Feuchtlappen	Substantiv	-	Schimpfwort für einen Trinker	Trinken	0	-0.0200	0
PF02878	Feuer-wasser	Feuerwasser	Substantiv	x	Schnaps	Trinken	1	0.9225	1
PF02985	Vieh-hafen	Viehhafen	Substantiv	1	eiserner, großer Topf zum Kochen des Viehfutters	Trinken	0	0.0232	0
PF03015	Vieh-natur	Viehnatur	Substantiv	-	kerngesunde, widerstandsfähige Körperbeschaffenheit	Trinken	0	-0.0532	0
PF03095	vier-jährig	vierjährig	Adjektiv	-	vierjährig	Trinken	0	0.0285	0
PF03115	Viertel	Viertel	Substantiv	2a'b	18 l (bei Schnaps)	Trinken	0	0.6096	1
PF03163	Fiez	Fiez	Substantiv	1	Apfelwein	Trinken	1	0.9699	1
PF03265	Finger-spitze	Fingerspitze	Substantiv	-	Fingerspitze	Trinken	0	0.0386	0
PF03298	Fips	Fips	Substantiv	1b	Alkoholrausch	Trinken	0	0.0226	0
PF03326	firnzen	firnzen	Verb	-	einen trinken, schlagen	Trinken	1	0.8718	1
PF03373	Fisch-laich	Fischlaich	Substantiv	-	Fischlaich	Trinken	0	0.0615	0
PF03588	Flanz	Flanz	Substantiv	-	Milch	Trinken	1	0.9576	1
PF03608	Flasche, Fläsche	Flasche, Fläsche	Substantiv	1a	Flasche, Fläsche	Trinken	0	0.1778	0
PF03610	Flaschen-bier	Flaschenbier	Substantiv	-	Flaschenbier	Trinken	0	0.6222	1
PF03618	Flaschen-milch	Flaschenmilch	Substantiv	-	in Flaschen an den Verbraucher gelieferte Milch	Trinken	1	0.7381	1
PF03625	Flaschen-wein	Flaschenwein	Substantiv	-	Flaschenwein	Trinken	1	0.9679	1
PF03839	Flemme	Flemme	Substantiv	3b	Katzenjammer, starkes Unbehagen, Ermattung als Folge des Alkoholgenusses	Trinken	0	-0.0643	0
PF03950	Floher	Floher	Substantiv	2	Mann, der sich ungebührlich benimmt	Trinken	0	-0.0494	0
PF03995	Flor-kleid	Florkleid	Substantiv	-	Kleid aus Flor	Trinken	0	0.1082	0
PF04005	Flöte	Flöte	Substantiv	2a	schmales Bierglas, 0, 4 l fassend	Trinken	0	0.0360	0
PF04211	voll	voll	Adjektiv	1b'g	betrunken	Trinken	0	-0.0318	0
PF04237	Vollheit	Vollheit	Substantiv	-	Trunkenheit	Trinken	0	0.0082	0
PF04250	voll-laufen	volllaufen	Verb	2	sich betrinken	Trinken	1	0.9439	1
PF04256	Voll-milch	Vollmilch	Substantiv	-	Vollmilch	Trinken	1	0.9585	1
PF04266	Voll-sau	Vollsau	Substantiv	-	wer sich unmäßig betrinkt, notorischer Trinker	Trinken	0	0.0210	0
PF04268	Voll-sauf	Vollsauf	Substantiv	-	Säufer, sinnlos Betrunkener	Trinken	0	-0.0582	0
PF04269	voll-saufen	vollsaufen	Verb	1	sich satttrinken	Trinken	1	0.6800	1
PF04269	voll-saufen	vollsaufen	Verb	2	sich besinnungslos betrinken	Trinken	1	0.8893	1
PF04275	voll-ständig	vollständig	Adjektiv	1	betrunken	Trinken	0	-0.0318	0
PF04279	voll-trinken	volltrinken	Verb	-	sich betrinken	Trinken	1	0.9439	1
PF04281	Voll-zapfen	Vollzapfen	Substantiv	-	Trunkenbold, Säufer	Trinken	0	-0.0445	0
PF04357	Vor-beter	Vorbeter	Substantiv	-	wer vorbetet	Trinken	0	-0.0468	0
PF04366	Vor-bühne	Vorbühne	Substantiv	-	Kirchenempore	Trinken	0	0.0140	0
PF04424	Vorder-säule	Vordersäule	Substantiv	-	Verbindungsstück zwischen Pflugsgrindel und -haupt	Trinken	0	-0.0400	0
PF04436	Vorder-sturz	Vordersturz	Substantiv	-	Verbindungsstück zwischen Pflugsgrindel und -haupt	Trinken	0	-0.0400	0
PF04532	Vor-lauf	Vorlauf	Substantiv	2	der beim Brennen zuerst ausfließende, sehr starke und ungenießbare Branntwein	Trinken	1	0.8570	1
PF04561	Form	Form	Substantiv	1a'a	Form zur Gestaltgebung bei Backwaren	Trinken	0	0.0102	0
PF04639	vor-rupfen	vorrupfen	Verb	-	Unangenehmes in Erinnerung bringen	Trinken	0	-0.0071	0
PF04644	Vor-sänger	Vorsänger	Substantiv	-	guter Sänger, der den Chor stimmlich führt	Trinken	0	-0.0106	0
PF04895	vorwärts-gehen	vorwärtsgehen	Verb	-	gut vonstatten gehen, sich günstig entwickeln	Trinken	0	-0.0220	0
PF04927	Fotze	Fotze	Substantiv	1b	weibl. Geschlechtsteil bei der Kuh	Trinken	0	-0.0286	0
PF04967	Franken-schnauzer	Frankenschnauzer	Substantiv	-	Oberlippenbart mit herabhängenden Spitzen	Trinken	0	-0.0352	0
PF05002	Franzosen-berg	Franzosenberg	Substantiv	-	Flurname	Trinken	0	-0.0050	0
PF05096	Frei-bier	Freibier	Substantiv	-	Freibier	Trinken	1	0.6031	1
PF05206	freuen	freuen	Verb	2	erfreuen	Trinken	0	0.0938	0
PF05230	Friedens-linde	Friedenslinde	Substantiv	-	Name eines Gasthauses	Trinken	0	0.0104	0
PF05292	froh	froh	Adjektiv	1b	erfreut (über etwas)	Trinken	0	-0.0243	0
PF05329	Fronleichnams-tag	Fronleichnamstag	Substantiv	-	katholischer Feiertag, der auf den zweiten Donnerstag nach Pfingsten fällt	Trinken	0	0.0312	0
PF05480	Frühjahrs-katze	Frühjahrskatze	Substantiv	-	im Frühling geworfene Katze	Trinken	0	0.0172	0
PF05493	Frühjahrs-tee	Frühjahrstee	Substantiv	-	Tee von den im Frühling blühenden Blumen und Kräutern	Trinken	1	0.8042	1
PF05503	Früh-messe	Frühmesse	Substantiv	2a	Frühschoppen	Trinken	1	0.0715	0
PF05513	Früh-schoppen	Frühschoppen	Substantiv	-	Frühschoppen	Trinken	0	0.0715	0
PF05529	Fuchs	Fuchs	Substantiv	x2d'g	rötlicher Wein	Trinken	1	0.9424	1
PF05535	Fuchs-baum	Fuchsbaum	Substantiv	-	Flurname	Trinken	0	0.0102	0
PF05587	Fuchteler	Fuchteler	Substantiv	1b	wer oft schimpft	Trinken	0	-0.0104	0
PF05611	führen	führen	Verb	I2a'b	befördern, transportieren	Trinken	0	0.0537	0
PF05728	Funken-sonntag	Funkensonntag	Substantiv	-	der Sonntag Invokavit	Trinken	0	0.0390	0
PF05806	Fusel	Fusel	Substantiv	1.1	schlechter Branntwein	Trinken	1	0.9387	1
PF05806	Fusel	Fusel	Substantiv	1.2	schlechter Wein	Trinken	1	0.9688	1
PG00031	gabisch	gabisch	Adjektiv	-	ungeschickt, linkisch	Trinken	0	-0.0388	0
PG00119	Galgen	Galgen	Substantiv	+2h	Balkengestell, in dem sich das Schleusenbrett bewegt	Trinken	0	-0.0234	0
PG00196	Galopp-süffer	Galoppsüffer	Substantiv	-	wer in kurzer Zeit große Mengen Alkohol konsumiert	Trinken	0	0.0414	0
PG00215	Gamaschen-wasser	Gamaschenwasser	Substantiv	-	Tee	Trinken	1	0.9415	1
PG00294	Gänsefüßer-wein	Gänsefüßerwein	Substantiv		Wein aus Gänsefüßertrauben hergestellt	Trinken	1	0.8927	1
PG00355	Gänse-wein	Gänsewein	Substantiv	-	Wasser	Trinken	1	0.8393	1
PG00438	Garn-sack	Garnsack	Substantiv	-	Fangnetz für Vögel	Trinken	0	0.0009	0
PG00486	Gartenhäusel-trauben	Gartenhäuseltrauben	Substantiv	-	wilder Wein	Trinken	1	0.9342	1
PG00495	Garten-land	Gartenland	Substantiv	x2	Gartenbeet	Trinken	0	0.0367	0
PG00579	Gassen-schenke	Gassenschenke	Substantiv	-	Schankwirtschaft mit Getränkeausschank, nicht nur an anwesende Gäste	Trinken	0	0.0661	0
PG00594	Gast-halter	Gasthalter	Substantiv	-	Inhaber einer Herberge für Durchreisende	Trinken	0	-0.0322	0
PG00595	Gast-haus	Gasthaus	Substantiv	-	Gaststätte mit Übernachtungsmöglichkeit	Trinken	0	-0.0795	0
PG00597	Gast-hof	Gasthof	Substantiv	-	Gasthaus, in dem auch Pferde und Fuhrwerke eingestellt werden können	Trinken	0	-0.0172	0
PG00605	Gast-stube	Gaststube	Substantiv	-	Gaststube	Trinken	0	0.0417	0
PG00606	Gast-wirt	Gastwirt	Substantiv	-	Gastwirt	Trinken	0	0.0517	0
PG00613	Gätsel	Gätsel	Substantiv	-	beim Jäten ausgerufpftes Unkraut	Trinken	0	-0.0480	0
PG00626	Gattings-kuh	Gattingskuh	Substantiv	-	passende Kuh	Trinken	0	0.0700	0
PG00638	Gaub-loch	Gaubloch	Substantiv	x2	Lichtloch im Dachgiebel	Trinken	0	-0.1161	0
PG00743	Gauls-, Gäuls-milch	Gaulsmilch, Gäulsmilch	Substantiv	-	Stutenmilch	Trinken	1	0.6023	1
PG00886	Gebirgs-wein	Gebirgswein	Substantiv	-	Gebirgswein	Trinken	1	0.9623	1
PG00935	Ge-bruttel	Gebruttel	Substantiv	2	Kaffeegetränk, in dem Rückstände schwimmen	Trinken	1	0.6071	1
PG01038	Ge-fälle	Gefälle	Substantiv	1b	vom Trinker	Trinken	0	0.0551	0
PG01375	Geißen-milch, Geiß-milch	Geißenmilch, Geißmilch	Substantiv	1	Ziegenmilch	Trinken	1	0.9604	1
PG01410	Geißler	Geißler	Substantiv	-	Metzger, der hauptsächlich Ziegen schlachtet	Trinken	0	0.0114	0
PG01417	geistes-abwesend	geistesabwesend	Adjektiv	-	verrückt	Trinken	0	-0.0109	0
PG01528	Ge-lapper	Gelapper	Substantiv	x	Sauermilch	Trinken	1	0.9653	1
PG01529	Ge-läpper	Geläpper	Substantiv	-	häufiges Trinken	Trinken	1	0.9633	1
PG01551	Gelb-füße	Gelbfüße	Substantiv	x	Neckname	Trinken	0	-0.0249	0
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2a	lange Nase	Trinken	0	0.0263	0
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2d	Neckname	Trinken	0	-0.0249	0
PG01600	Geldbeutel-wäsche	Geldbeutelwäsche	Substantiv	-	wenn der letzte Pfennig vertrunken wird	Trinken	0	0.4323	0
PG01719	Gelze	Gelze	Substantiv	2	leichterer Rausch	Trinken	0	-0.0686	0
PG01867	ge-nehmigen	genehmigen	Verb	-	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken	1	0.8575	1
PG01943	Ge-plämpels	Geplämpels	Substantiv	-	Apfelwein	Trinken	1	0.9699	1
PG02064	ge-reißen	gereißen	Verb	-	reißen (von Rissen auf der Haut, die durch Kälte entstehen)	Trinken	0	-0.0462	0
PG02180	Gersten-brühe	Gerstenbrühe	Substantiv	-	Bier	Trinken	1	0.8696	1
PG02187	Gersten-kaffee	Gerstenkaffee	Substantiv	-	Kaffeeersatz aus gerösteten Gerstenkörnern	Trinken	1	0.7690	1
PG02264	Gesang-stunde	Gesangstunde	Substantiv	-	Gesangstunde	Trinken	0	0.0172	0
PG02294	ge-scheit	gescheit	Adjektiv	1c	recht, ordentlich	Trinken	0	-0.0058	0
PG02296	Ge-scheitigkeit	Gescheitigkeit	Substantiv	-	Gescheitheit	Trinken	0	0.0025	0
PG02368	Ge-schmeiß	Geschmeiß	Substantiv	2b	kleine Kinder	Trinken	0	0.0714	0
PG02471	Ge-sicht	Gesicht	Substantiv	2d	Aussehen	Trinken	0	0.0385	0
PG02499	Gesinde-wein, Gesind-wein	Gesindewein, Gesindwein	Substantiv	-	minderwertiger Wein	Trinken	1	0.9404	1
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Gesöff, Gesöffs, Gesüff, Gesüffs	Substantiv	1	schlechtes, minderwertiges Getränk	Trinken	1	0.9227	1
PG02505	Ge-söff, -söffs, Ge-süff, -süffs	Gesöff, Gesöffs, Gesüff, Gesüffs	Substantiv	2	Getränk	Trinken	1	0.9909	1
PG02609	Gesundheits-tee	Gesundheitstee	Substantiv	-	Tee von Heilkräutern	Trinken	1	0.9115	1
PG02634	Ge-tränk	Getränk	Substantiv	1	Getränk für den Menschen	Trinken	1	0.9108	1
PG02696	ge-waltig	gewaltig	Adjektiv	2	mit Machtbefugnis ausgestattet	Trinken	0	-0.0244	0
PG02721	Ge-weber(s)	Gewebers, Geweber	Substantiv	1b	leichtfertiges, unüberlegtes Gerede	Trinken	0	-0.0406	0
PG02724	Ge-weed	Geweed	Substantiv	-	Flurname	Trinken	0	-0.0050	0
PG02844	Gewohnheits-säufer, -süffer	Gewohnheitssäufer, Gewohnheitssüffer	Substantiv	-	notorischer Trinker	Trinken	0	-0.0016	0
PG02845	Gewohnheits-trinker	Gewohnheitstrinker	Substantiv	-	notorischer Trinker	Trinken	0	-0.0016	0
PG02934	Gichtrosen-wein	Gichtrosenwein	Substantiv	x	Wein aus Gichtrosen	Trinken	1	0.8941	1
PG03002	Gift-hütte	Gifthütte	Substantiv	-	schlechtes Gasthaus	Trinken	0	-0.0027	0
PG03098	Giraffe	Giraffe	Substantiv	2a	überaus große Person	Trinken	0	-0.0190	0
PG03109	Gitarre	Gitarre	Substantiv	-	Gitarre	Trinken	0	0.1446	0
PG03137	Glan-rasse	Glanrasse	Substantiv	-	eine im Glantal gezüchtete Rindviehrasse	Trinken	0	0.0478	0
PG03154	Glas	Glas	Substantiv	3b	Inhalt des Trinkglases	Trinken	1	0.7414	1
PG03172	glasig	glasig	Adjektiv	2	starr (bes. von den Augen des Betrunkenen)	Trinken	0	-0.0580	0
PG03245	Glecke, Gleck	Glecke, Gleck	Substantiv	1b	Heubündel	Trinken	0	-0.0837	0
PG03307	Glinde	Glinde	Substantiv	-	Gleitbahn auf dem Eis	Trinken	0	-0.0953	0
PG03318	glitschen	glitschen	Verb	1	gleiten, ausgleiten	Trinken	0	-0.0261	0
PG03400	Gluckelchen, Gluckel	Gluckelchen, Gluckel	Substantiv	-	Trinkflasche	Trinken	0	-0.0257	0
PG03401	gluckeln	gluckeln	Verb	-	Schnaps trinken	Trinken	1	0.9635	1
PG03403	glucken	glucken	Verb	2	trinken	Trinken	1	0.9976	1
PG03404	glücken	glücken	Verb	-	glücken	Trinken	0	0.0574	0
PG03410	gluckern	gluckern	Verb	1	hastig trinken	Trinken	1	0.9639	1
PG03411	glücklich	glücklich	Adjektiv	1b	beglückt, voll Freude	Trinken	0	-0.0161	0
PG03417	glucksen	glucksen	Verb	2d'a	gierig und deutlich vernehmbar trinken	Trinken	1	0.8574	1
PG03418	Gluckser, Glückser	Gluckser, Glückser	Substantiv	2a	kleine Branntweinflasche	Trinken	0	0.4769	0
PG03440	Glüh-birne	Glühbirne	Substantiv	2	rote Nase	Trinken	0	0.0115	0
PG03529	Gocko	Gocko	Substantiv	2	Branntwein	Trinken	1	0.9531	1
PG03653	Gori	Gori	Substantiv	2.1	geringer Wein, gärender Tresterwein	Trinken	1	0.9125	1
PG03653	Gori	Gori	Substantiv	2.2	Branntwein	Trinken	1	0.9531	1
PG03657	gorzen	gorzen	Verb	x1	trinken	Trinken	1	0.9976	1
PG03861	granaten-voll	granatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PG03891	Gras	Gras	Substantiv	1b	Grasschnitt	Trinken	0	0.0665	0
PG03899	Gras-bollen	Grasbollen	Substantiv	-	Rasenstück zum Auffüllen nasser Stellen der Wiese	Trinken	0	-0.0298	0
PG03902	grasen	grasen	Verb	2	Unkraut jäten	Trinken	0	0.0385	0
PG03924	Gras-korb	Graskorb	Substantiv	1	Korb mit zwei Henkeln für Gras, Holz, Obst, Kartoffeln	Trinken	0	-0.0386	0
PG04101	Gricksel, Grickselchen	Gricksel, Grickselchen	Substantiv	2	kleiner Mensch, kleines Mädchen	Trinken	0	0.0031	0
PG04185	grimmen	grimmen	Verb	-	zusammenziehen (den Mund beim Genuß scharfer Sachen)	Trinken	0	-0.0403	0
PG04203	Grind-kopf	Grindkopf	Substantiv	3c	abwertend von einem kleinen Bierfaß	Trinken	0	0.0498	0
PG04258	Grob-wirt	Grobwirt	Substantiv	-	unhöflicher Gastwirt	Trinken	0	-0.0585	0
PG04284	Groschen-falle	Groschenfalle	Substantiv	-	Gastwirtschaft, in der man den letzten Groschen ausgibt	Trinken	0	-0.0397	0
PG04317	groß-hansig	großhansig	Adjektiv	-	prahlerisch	Trinken	0	-0.0109	0
