xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5
PS03990	schmorig	schmorig	Adjektiv	1	betrunken	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein
PS04250	Schnaps-bude	Schnapsbude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	kein_Trinken	Trinken	Trinken ; Durst ; Getränk	Trinken ; Durst ; Getränk ; Trinken.Austrinken ; Trinken.Alkohol_trinken
PS04251	Schnaps-butelle	Schnapsbutelle	Substantiv	-	Schnapsflasche	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS04252	Schnaps-butik	Schnapsbutik	Substantiv	-	Gastwirtschaft mit bescheidenen Ansprüchen, Branntweinschenke	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink
PS04256	Schnapser	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Austrinken ; Trinken.Geräuschvoll_trinken
PS04258	Schnaps-fahne	Schnapsfahne	Substantiv	-	nach Schnaps riechender Atem	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Trinken.Geräuschvoll_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Trinken.Geräuschvoll_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS04260	Schnaps-flasche	Schnapsflasche	Substantiv	-	Glasflasche für Branntwein	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink
PS04276	Schnaps-kneipe	Schnapskneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	kein_Trinken	Trinken	Trinken ; Durst ; Trinken.Alkohol_trinken	Trinken ; Durst ; Trinken.Alkohol_trinken ; Trinken.Austrinken ; Getränk
PS04279	Schnaps-kram	Schnapskram	Substantiv	-	Schnapsausschank	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Trinken.Alkohol_trinken
PS04281	Schnaps-laden	Schnapsladen	Substantiv	-	Branntweinausschank, meist mit Kramladen verbunden	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS04283	Schnaps-nase	Schnapsnase	Substantiv	1a	blaurot verfärbte, aufgedunsene Nase eines Gewohnheitstrinkers	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS04286	Schnaps-rausch	Schnapsrausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken.Alkohol_trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken.Alkohol_trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Schnell_große_Mengen_trinken
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken.Alkohol_trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken.Alkohol_trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS04293	Schnaps-vergiftung	Schnapsvergiftung	Substantiv	-	schwere Vergiftung durch übermäßigen Genuß von Branntwein	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Schnell_große_Mengen_trinken
PS04295	Schnaps-wirtschaft	Schnapswirtschaft	Substantiv	-	Gasthaus mit Schnapsausschank	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS05058	Schöppeler	Schöppeler	Substantiv	-	Säufer	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken
PS05069	Schoppen-pitscher	Schoppenpitscher	Substantiv	-	wer gerne einen Schoppen Wein trinkt	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk ; Trinken.Alkohol_trinken
PS05070	Schoppen-schlücker	Schoppenschlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Austrinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS05071	Schoppen-stecher	Schoppenstecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Austrinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS05075	Schöppler	Schöppler	Substantiv	-	Trinker	kein_Trinken	Getränk	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Alkohol_trinken	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Alkohol_trinken ; Trinken ; Trinken.Austrinken
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS05507	schucker	schucker	Substantiv	1	betrunken	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS06097	Schwanen-wirt, -wirtin	Schwanenwirt, Schwanenwirtin	Substantiv	-	"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Geräuschvoll_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Geräuschvoll_trinken ; Trinken ; Trinken.Austrinken
PS06119	Schwänzel-bübchen	Schwänzelbübchen	Substantiv	-	Kellner	kein_Trinken	Getränk	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier
PS06191	schwarz	schwarz	Adjektiv	2c'b	betrunken sein	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS06206	Schwarz-brenner	Schwarzbrenner	Substantiv	-	wer unerlaubt Schnaps brennt	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken.Alkohol_trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Trinken.Alkohol_trinken ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS06297	Schwede	Schwede	Substantiv	2	Rausch	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk
PS06623	Schwips	Schwips	Substantiv	-	leichter Alkoholrausch	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Austrinken ; Trinken
PS06625	schwipsig	schwipsig	Adjektiv	-	angeheitert, leicht betrunken	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS06628	Schwitte	Schwitte	Substantiv	3	kleines Glas Wein, Viertelchen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk
PS07146	selig	selig	Adjektiv	2b	angeheitert, betrunken	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS07297	servieren	servieren	Verb	1	Essen, Getränke auftragen, auftischen	kein_Trinken	Trinken	Trinken ; Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken	Trinken ; Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Getränk
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	Getränk	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser
PS07299	Servier-Mädchen	ServierMädchen	Substantiv	-	Mädchen, das serviert	kein_Trinken	Getränk	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	Getränk	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser
PS07972	Sonne	Sonne	Substantiv	4	Name von Gasthäusern	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS08616	Speise-karte	Speisekarte	Substantiv	-	Speisekarte	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee
PS08618	Speise-kellner	Speisekellner	Substantiv	-	Kellner, der Speisen aufträgt	kein_Trinken	Trinken	Trinken ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Trinken ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Trinken.Austrinken
PS08876	Spiel-zettel	Spielzettel	Substantiv	-	einen Spielzettel haben = betrunken sein	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken ; Trinken.Austrinken	Trinken.Alkohol_trinken ; Trinken ; Trinken.Austrinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
PS09038	Spitz	Spitz	Substantiv	2a	Rausch	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose ; Getränk
PS09048	Spitz-bohnen	Spitzbohnen	Substantiv	-	Getreidekörner als Kaffee-Ersatz	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier
PS09418	spritzen	spritzen	Verb	1b	ein Getränk mit Wasser verdünnen	kein_Trinken	Getränk	Getränk ; Trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	Getränk ; Trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser
PS09424	Spritzer	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Austrinken
PS09466	Sprudel-flasche	Sprudelflasche	Substantiv	-	Flasche für Mineralwasser	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt
PS09628	Stab-aus	Stabaus	Substantiv	5	betrunken sein	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Trinken ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk
