"xml:id"	"Lemma"	"Lemma_bereinigt"	"Wortart"	"Level"	"Definition"	"Konzept"	"Begriff"
"PR00122"	"Radler-maß"	"Radlermaß"	"Substantiv"	"-"	"Mischgetränk aus Bier und Limonade"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Bier-Limonade-Mix; Biermischgetränk; Radler"
"PS05097"	"Schorle"	"Schorle"	"Substantiv"	"-"	"Wein und Mineralwasser (meist) je zur Hälfte vermischt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"PS05098"	"Schorle-morle"	"Schorlemorle"	"Substantiv"	"-"	"Wein und Mineralwasser (meist) je zur Hälfte vermischt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"PS05365"	"Schröpf-kopf"	"Schröpfkopf"	"Substantiv"	3	"kleines Fäßchen mit Wein oder Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"PS09424"	"Spritzer"	"Spritzer"	"Substantiv"	"x1b"	"mit Sodawasser gemischter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"PS10292"	"Steh-schoppen"	"Stehschoppen"	"Substantiv"	"-"	"vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"PS11136"	"Stoff, Stuft"	"Stoff, Stuft"	"Substantiv"	3	"alkoholisches Getränk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"EM01217"	"Elfermëss"	"Elfermëss"	"Substantiv"		"übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"ES03133"	"Armschmalz"	"Armschmalz"	"Substantiv"	"2."	"in der Arbeiterspr. Bezeichnung für alkoholhaltige Getränke"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Alkoholhaltiges_Kaltgetränk "
"EM01516"	"Mët(er)"	"Mëter, Mët"	"Substantiv"		"Met"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"	"Met; Honigwein"
"PB03368"	"Bier"	"Bier"	"Substantiv"	"-"	"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PB03415"	"Bier-schlorum"	"Bierschlorum"	"Substantiv"	"-"	"schlechtes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PB04693"	"Bock-bier"	"Bockbier"	"Substantiv"	"-"	"Starkbier mit hohem Stammwürzegehalt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Starkbier "
"PB04761"	"Bocks-seiche"	"Bocksseiche"	"Substantiv"	"-"	"schlechtes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PB05741"	"Brauhaus-bier"	"Brauhausbier"	"Substantiv"	"-"	"Biersorte aus Frankth"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PD02627"	"Dividenden-brühe"	"Dividendenbrühe"	"Substantiv"	"-"	"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PD02628"	"Dividenden-wasser"	"Dividendenwasser"	"Substantiv"	"-"	"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PD02922"	"Doppel-bier"	"Doppelbier"	"Substantiv"	"-"	"Starkbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Starkbier "
"PD02923"	"Doppel-bock"	"Doppelbock"	"Substantiv"	"-"	"besonders starkes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Starkbier "
"PD04512"	"Triumph-bock"	"Triumphbock"	"Substantiv"	"-"	"Biersorte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PD04611"	"Tropfs-bier"	"Tropfsbier"	"Substantiv"	"-"	"Bier, das nach dem Einschenken vom Hahn abtropft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PE02324"	"Eulen-seiche"	"Eulenseiche"	"Substantiv"	"-"	"verächtlich von abgestandenem Bier und anderen Getränken"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PF00455"	"Faß-bier"	"Faßbier"	"Substantiv"	"-"	"Bier aus dem Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PF05096"	"Frei-bier"	"Freibier"	"Substantiv"	"-"	"Freibier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PG02180"	"Gersten-brühe"	"Gerstenbrühe"	"Substantiv"	"-"	"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PH01178"	"Hansel, Hänsel"	"Hansel, Hänsel"	"Substantiv"	"x3"	"schales Bier, Tropfbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PK01996"	"Kippen"	"Kippen"	"Substantiv"	3	"Rest im Bierglas"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PL00169"	"Lager-bier"	"Lagerbier"	"Substantiv"	"x"	"Lagerbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PL00911"	"Lauter-wasser"	"Lauterwasser"	"Substantiv"	"-"	"Kaiserslauterer Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PL02060"	"Lo-bier"	"Lobier"	"Substantiv"	"-"	"Freibier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PL02297"	"Lot-bier"	"Lotbier"	"Substantiv"	"-"	"Freibier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PM00867"	"Märzen-bier, März-bier"	"Märzenbier, Märzbier"	"Substantiv"	"-"	"im März gebrautes Lagerbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Märzenbier "
"PN00330"	"Nacht-wächter"	"Nachtwächter"	"Substantiv"	"2b"	"abgestandenes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PR01551"	"Rhein-wasser"	"Rheinwasser"	"Substantiv"	2	"scherzhafte Bezeichnung des Ludwigshafener Biers"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PS01303"	"Schächer"	"Schächer"	"Substantiv"	"2b"	"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PS03440"	"Schlorum-bier"	"Schlorumbier"	"Substantiv"	"-"	"eine Biersorte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PS06719"	"Sechel"	"Sechel"	"Substantiv"	2	"ein Glas Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PS10051"	"Stark-bier"	"Starkbier"	"Substantiv"	"-"	"eine Biersorte mit besonders viel Stammwürze"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Starkbier "
"PS10654"	"Sternen-bier, Stern-bier"	"Sternenbier, Sternbier"	"Substantiv"	"-"	"Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PS11275"	"Storchen-bier"	"Storchenbier"	"Substantiv"	"-"	"Bier der Storchenbrauerei in Speyer"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PS12488"	"Sudel-bier"	"Sudelbier"	"Substantiv"	"-"	"abgestandenes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"PW01870"	"Weiß-bier"	"Weißbier"	"Substantiv"	"-"	"helles Bier, Weizenbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Weizenbier; Hefeweizen; Hellbier; Helles; Weißbier"
"PW01983"	"Weizen-bier"	"Weizenbier"	"Substantiv"	"-"	"mit Gersten- und Weizenmalz gebrautes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Weißbier; Weizenbier; Hefeweizen"
"LB00755"	"Bier II"	"Bier"	"Substantiv"		"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"EM00624"	"Molzer"	"Molzer"	"Substantiv"	"3."	"Biersorte, die teils aus Lager-, teils aus Jungbier besteht"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"EP01634"	"Bier"	"Bier"	"Substantiv"		"Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"ES02036"	"Schoppen"	"Schoppen"	"Substantiv"	"2."	"bes. ein Schoppen Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"	"Bier"
"EG01127"	"Herrgöttel"	"Herrgöttel"	"Substantiv"	"2."	"ein kleines Glas Bier, ein halber Schoppen, ein viertel Liter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Bier; Wein"
"PS11336"	"Storzen"	"Storzen"	"Substantiv"	5	"ein Bier- oder Weinrest"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Bier; Wein"
"PA03037"	"Auf-enthalt"	"Aufenthalt"	"Substantiv"	3	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PB01216"	"Bauchweh-wasser"	"Bauchwehwasser"	"Substantiv"	"-"	"Zwetschgenschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PB02066"	"Perl-kaffee"	"Perlkaffee"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PB04154"	"blau"	"blau"	"Substantiv"	"4a'b"	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PB05629"	"Brannte-wein, Brannt-wein"	"Branntewein, Branntwein"	"Substantiv"	"-"	"Branntewein, Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PB05642"	"Branntwein-schnäpsel"	"Branntweinschnäpsel"	"Substantiv"	"-"	"ein Gläschen Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PD02004"	"Teufels-gesöff, Teufel-gesöff"	"Teufelsgesöff, Teufelgesöff"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PD02947"	"Doppel-kümmel"	"Doppelkümmel"	"Substantiv"	"-"	"doppelt abgezogener Kümmelbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kümmelbranntwein "
"PD04295"	"Trester-schnaps"	"Tresterschnaps"	"Substantiv"	"-"	"aus Weintrestern gebrannter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Tresterschnaps; Tresterbrand"
"PD04433"	"Trink-branntwein"	"Trinkbranntwein"	"Substantiv"	"-"	"Branntwein zum Trinken"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PD04844"	"Druschel-schnaps"	"Druschelschnaps"	"Substantiv"	"-"	"Schnaps aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Obstbrand; Obstler; Obstwasser; Obstschnaps"
"PE01778"	"Erdbeeren-schnaps, Erdbeer-schnaps"	"Erdbeerenschnaps, Erdbeerschnaps"	"Substantiv"	"-"	"auf Erdbeeren gezogener Likör"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Likör "
"PE02328"	"Eureka"	"Eureka"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PF01444"	"Vergiß-mein-nicht"	"Vergißmeinnicht"	"Substantiv"	"2a"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PF02878"	"Feuer-wasser"	"Feuerwasser"	"Substantiv"	"x"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps; Feuerwasser"
"PF04532"	"Vor-lauf"	"Vorlauf"	"Substantiv"	2	"der beim Brennen zuerst ausfließende, sehr starke und ungenießbare Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PF05806"	"Fusel"	"Fusel"	"Substantiv"	"1.1"	"schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PG03529"	"Gocko"	"Gocko"	"Substantiv"	2	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Fusel"
"PG03653"	"Gori"	"Gori"	"Substantiv"	"2.2"	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PG04443"	"Grundbirnen-branntwein, Grundbirn-branntwein"	"Grundbirnenbranntwein, Grundbirnbranntwein"	"Substantiv"	"-"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PG04446"	"Grundbirnen-bumpes, Grundbirn-bumpes"	"Grundbirnenbumpes, Grundbirnbumpes"	"Substantiv"	2	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PG04457"	"Grundbirnen-fusel, Grundbirn-fusel"	"Grundbirnenfusel, Grundbirnfusel"	"Substantiv"	"-"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PG04532"	"Grundbirnen-schnaps, Grundbirn-schnaps"	"Grundbirnenschnaps, Grundbirnschnaps"	"Substantiv"	"-"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PG04745"	"Gückes"	"Gückes"	"Substantiv"	2	"Branntwein, Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PH02174"	"Heidelbeeren-schnaps, Heidelbeer-schnaps"	"Heidelbeerenschnaps, Heidelbeerschnaps"	"Substantiv"	"-"	"aus Heidelbeeren gebrannter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Obstbrand; Obstler; Obstwasser; Obstschnaps"
"PH06407"	"Honig-likör"	"Honiglikör"	"Substantiv"	"-"	"Likör, mit Honig gesüßt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Likör "
"PH06423"	"Honig-schnaps"	"Honigschnaps"	"Substantiv"	"-"	"mit Honig gesüßter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PH07546"	"Husaren-kaffee"	"Husarenkaffee"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PJ00363"	"Johann-Jakob"	"JohannJakob"	"Substantiv"	"2c"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PJ00371"	"Johann-Peter"	"JohannPeter"	"Substantiv"	"2e"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK00762"	"Karst"	"Karst"	"Substantiv"	2	"Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK00763"	"Karst-anis"	"Karstanis"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK00764"	"Karst-ausgemachter"	"Karstausgemachter"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK00772"	"Karsten-wasser, Karst-wasser"	"Karstenwasser, Karstwasser"	"Substantiv"	"-"	"Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK02235"	"Kirsch"	"Kirsch"	"Substantiv"	"-"	"Kirschbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kirsch; Kirschwasser; Kirschgeist"
"PK02278"	"Kirschen-schnaps, Kirsch-schnaps"	"Kirschenschnaps, Kirschschnaps"	"Substantiv"	"-"	"Branntwein aus Kirschen und Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kirsch; Kirschwasser; Kirschgeist"
"PK02285"	"Kirschen-wasser, Kirsch-wasser"	"Kirschenwasser, Kirschwasser"	"Substantiv"	"-"	"Branntwein aus Kirschen und Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kirsch; Kirschwasser; Kirschgeist"
"PK03365"	"Knorbel, Knurbel, Knürbel"	"Knorbel, Knurbel, Knürbel"	"Substantiv"	"4a"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK04157"	"Korn-branntwein"	"Kornbranntwein"	"Substantiv"	"-"	"Branntwein aus Roggen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kornbranntwein; Korn; Kornbrand"
"PK04205"	"Korn-schnaps"	"Kornschnaps"	"Substantiv"	"-"	"Branntwein aus Roggen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kornbranntwein; Korn; Kornbrand"
"PK04340"	"Krabbel-an-der-Wand"	"KrabbelanderWand"	"Substantiv"	2	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PK04477"	"Krambambel"	"Krambambel"	"Substantiv"	"x2"	"Schnaps der Marke 'Krambambuli'"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PK05774"	"Kümmel"	"Kümmel"	"Substantiv"	"2.2a"	"Schnaps, gewürzt mit Kümmel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kümmelbranntwein "
"PK05784"	"Kümmel-schnaps"	"Kümmelschnaps"	"Substantiv"	"-"	"Schnaps, gewürzt mit Kümmel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kümmelbranntwein "
"PK05982"	"Kurzer"	"Kurzer"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps; Kurzer"
"PL01924"	"likör"	"likör"	"Substantiv"	"-"	"likör"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Likör "
"PL02673"	"Lutter"	"Lutter"	"Substantiv"	"-"	"Zwetschgen- oder Birnenschnaps, der zum zweitenmal gebrannt wurde"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PM00112"	"Magdalenen-brühe"	"Magdalenenbrühe"	"Substantiv"	"x2"	"von einem Trinker als schwach bezeichneter Whisky"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Whisky "
"PM00141"	"Magen-bitter"	"Magenbitter"	"Substantiv"	"-"	"Magenbitter"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Magenbitter; Verdauungsschnaps; Digestif"
"PM01211"	"Maurers-likör, Maurer-likör"	"Maurerslikör, Maurerlikör"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PM01216"	"Maurers-schnaps, Maurer-schnaps"	"Maurersschnaps, Maurerschnaps"	"Substantiv"	"-"	"minderwertiger Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PM01361"	"Meer-rettich"	"Meerrettich"	"Substantiv"	3	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PN00011"	"Nabel-wärmer"	"Nabelwärmer"	"Substantiv"	"-"	"guter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PN00118"	"Nach-lauf"	"Nachlauf"	"Substantiv"	2	"Schnaps, der beim Brennen zuletzt herausläuft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PN00483"	"Nähts"	"Nähts"	"Substantiv"	"2b"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PN01475"	"Nuß-schnaps"	"Nußschnaps"	"Substantiv"	"-"	"aus grünen Walnüssen bereiteter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PO00573"	"Olig"	"Olig"	"Substantiv"	2	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PQ00264"	"Quetsch"	"Quetsch"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PQ00274"	"Quetschen-branntwein"	"Quetschenbranntwein"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PQ00303"	"Quetschen-schnaps"	"Quetschenschnaps"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PQ00312"	"Quetschen-wasser"	"Quetschenwasser"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PR00049"	"Rachen-putzer"	"Rachenputzer"	"Substantiv"	"1b"	"scharfer Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PR00454"	"Raspel"	"Raspel"	"Substantiv"	3	"scharfer Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PR00571"	"Ratzen-butz"	"Ratzenbutz"	"Substantiv"	"-"	"starker Zwetschenschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"PR01305"	"Reiß-mich-um"	"Reißmichum"	"Substantiv"	"-"	"für Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PR02704"	"Rum"	"Rum"	"Substantiv"	"-"	"Rum"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Rum"
"PS03076"	"Schleh-branntwein"	"Schlehbranntwein"	"Substantiv"	"-"	"aus Schlehen hergestellter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Obstbrand; Obstler; Obstwasser; Obstschnaps"
"PS03089"	"Schleh-schnaps"	"Schlehschnaps"	"Substantiv"	"-"	"aus Schlehen hergestellter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Obstbrand; Obstler; Obstwasser; Obstschnaps"
"PS03349"	"Schlinken-putzer"	"Schlinkenputzer"	"Substantiv"	"1b"	"schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PS04243"	"Schnaps"	"Schnaps"	"Substantiv"	1	"Getränk mit hohem Alkoholanteil"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PS04261"	"Schnaps-gepfetze"	"Schnapsgepfetze"	"Substantiv"	"-"	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"PS04351"	"Schnaubian"	"Schnaubian"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PS06825"	"Seelen-wärmer, Seel-"	"Seelenwärmer, Seelwärmer"	"Substantiv"	2	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PS08119"	"Soruf"	"Soruf"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"PU00917"	"unter-irdisch"	"unterirdisch"	"Substantiv"	2	"der aus Kartoffeln hergestellte Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
