"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"PS10179"	"Stech-heber"	"Substantiv"	"-"	"/unten spitzes, offenes Gerät, um Weinproben aus dem Faß zu nehmen/"	"kein_Trinken"
"PS10185"	"stechkanonen-voll"	"Adjektiv"	"-"	"volltrunken"	"kein_Trinken"
"PS10261"	"Stefze, Stefzen"	"Substantiv"	"2c"	"Alkoholrausch"	"kein_Trinken"
"PS10310"	"steif-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10311"	"steifvoll-gesoffen"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10595"	"stemperig"	"Adjektiv"	"-"	"betrunken"	"kein_Trinken"
"PS10643"	"Stern, Sternen"	"Substantiv"	"2b"	"Stern als Wirtshauszeichen"	"kein_Trinken"
"PS10643"	"Stern, Sternen"	"Substantiv"	"6b"	"Gasthausnamen"	"kein_Trinken"
"PS10661"	"sternenkanonen-voll, sternkanonen-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10669"	"Sternen-wirt, Stern-wirt"	"Substantiv"	"-"	"Gastwirt eines Gasthauses mit Namen Stern"	"kein_Trinken"
"PS10672"	"sterngranatenhagel-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10674"	"sterngranatenkrotten-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10675"	"sterngranaten-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10677"	"sternhagelgranaten-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10680"	"sternhagel-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10703"	"sterns-voll, stern-voll"	"Adjektiv"		"stark betrunken"	"kein_Trinken"
"PS10758"	"stichgranate-voll"	"Adjektiv"	"-"	"stark betrunken"	"kein_Trinken"
"PS10803"	"Stieben"	"Substantiv"	3	"Alkoholrausch"	"kein_Trinken"
"PS10810"	"Stieben-süffer, Stieber-"	"Substantiv"	"-"	"Quartalssäufer"	"kein_Trinken"
"PS10811"	"Stieber"	"Substantiv"	"3b'a"	"Rausch durch Alkohol, bes. vom Quartalsrausch"	"kein_Trinken"
"PS10811"	"Stieber"	"Substantiv"	"3b'b"	"betrunkener Mensch"	"kein_Trinken"
"PS10815"	"Stiebes"	"Substantiv"	2	"Alkoholrausch"	"kein_Trinken"
"PS10820"	"Stiefel"	"Substantiv"	"1.2c"	"Wirtshausname"	"kein_Trinken"
"PS10820"	"Stiefel"	"Substantiv"	"1.2b"	"Alkoholrausch"	"kein_Trinken"
"PS10842"	"stiefel-steif"	"Adjektiv"	2	"(RA) betrunken"	"kein_Trinken"
"PS10956"	"Stink-bude"	"Substantiv"	"-"	"ein schlechtes Gasthaus"	"kein_Trinken"
"PS11264"	"Storax"	"Substantiv"	2	"Rausch"	"kein_Trinken"
"PS11270"	"Storch"	"Substantiv"	3	"Name eines Gasthauses ""Zum Storchen"""	"kein_Trinken"
"PS11316"	"Storren"	"Substantiv"	8	"Alkoholrausch"	"kein_Trinken"
"PS11339"	"Stoß"	"Substantiv"	9	"ein kleiner Rausch"	"kein_Trinken"
"PS11418"	"strack"	"Adjektiv"	"1d"	"betrunken"	"kein_Trinken"
"PS11432"	"strack-voll"	"Adjektiv"	"-"	"schwer betrunken"	"kein_Trinken"
"PS11474"	"stramig"	"Adjektiv"	"-"	"betrunken"	"kein_Trinken"
"PS11504"	"Strand-kanone"	"Substantiv"	"-"	"/(RA) vom Zustand des Betrunkenen/"	"kein_Trinken"
"PS11616"	"Strauß"	"Substantiv"	"2.1k"	"Strauß als Zeichen des Ausschanks an Straußwirtschaften"	"kein_Trinken"
"PS11631"	"Strauß-wirt"	"Substantiv"	"-"	"Wirt einer Straußwirtschaft"	"kein_Trinken"
"PS11632"	"Strauß-wirtschaft"	"Substantiv"	"-"	"zeitlich begrenzter Gastwirtschaftsbetrieb"	"kein_Trinken"
"PS11667"	"Streiche"	"Substantiv"	"1a"	"flaches Holz zum Abstreichen des Bierschaums"	"kein_Trinken"
"PS11694"	"Streifer"	"Substantiv"	2	"leichter Alkoholrausch"	"kein_Trinken"
"PS11780"	"Strich"	"Substantiv"	"1b'b"	"Vermerk des Wirts über konsumierte Getränke"	"kein_Trinken"
"PS11977"	"strubbelig"	"Adjektiv"	"2a"	"betrunken"	"kein_Trinken"
"PS12192"	"Stuff"	"Substantiv"	2	"Weinglas für 1/8 Liter"	"kein_Trinken"
"PS12341"	"Sturm, Sturmen"	"Substantiv"	"2b"	"Alkoholrausch"	"kein_Trinken"
"PS12346"	"Stürmer"	"Substantiv"	2	"Rausch durch Alkohol"	"kein_Trinken"
"PS12353"	"stürmisch"	"Adjektiv"	"2b"	"betrunken"	"kein_Trinken"
"PS12382"	"Stürzen-becher"	"Substantiv"		"ein Trinker"	"kein_Trinken"
"PS12385"	"Stürzer"	"Substantiv"	"-"	"ein herumtorkelnder Betrunkener"	"kein_Trinken"
"PS12520"	"Suff"	"Substantiv"	"1b"	"Zustand des Betrunkenseins, Rausch"	"kein_Trinken"
"PS12521"	"Süff-chen"	"Substantiv"	"-"	"versoffener Kerl"	"kein_Trinken"
"PS12523"	"Süffel"	"Substantiv"	"-"	"Mensch, der gerne einen über den Durst trinkt, Trunkenbold"	"kein_Trinken"
"PS12525"	"Süffer"	"Substantiv"	"2a"	"wer etwas trinkt"	"kein_Trinken"
"PS12525"	"Süffer"	"Substantiv"	1	"Säufer, Alkoholiker"	"kein_Trinken"
"PS12527"	"Suff-hafen"	"Substantiv"	2	"wer oft zuviel Alkohol trinkt"	"kein_Trinken"
"PS12528"	"süffig"	"Adjektiv"	1	"gut zu trinken, wohlschmeckend"	"kein_Trinken"
"PS12528"	"süffig"	"Adjektiv"	2	"dem Alkohol zusprechend"	"kein_Trinken"
"PS12529"	"Suff-kopf"	"Substantiv"	"-"	"Säufer, Trunkenbold"	"kein_Trinken"
"PS12530"	"Suff-kuh"	"Substantiv"	"-"	"Säufer, Trunkenbold"	"kein_Trinken"
"PS12531"	"Suff-lappen"	"Substantiv"	"-"	"Säufer, Trunkenbold"	"kein_Trinken"
"PS12532"	"Süffling"	"Substantiv"	"-"	"Trinker, Alkoholiker"	"kein_Trinken"
"PS12533"	"Suff-loch"	"Substantiv"	"-"	"Säufer, Trunkenbold"	"kein_Trinken"
"PS12534"	"Suff-nase"	"Substantiv"	"-"	"Säufer, Trunkenbold"	"kein_Trinken"
"PS12535"	"Suff-sack"	"Substantiv"	"-"	"Säufer, Trunkenbold"	"kein_Trinken"
"PS12688"	"Surrer"	"Substantiv"	"-"	"Rausch"	"kein_Trinken"
"PU00214"	"Über-sitz"	"Substantiv"	"-"	"das Sitzen im Wirtshaus nach der Sperrstunde"	"kein_Trinken"
"PU00215"	"über-sitzen"	"Verb"		"über den Sperrstundentermin im Wirtshaus sitzen"	"kein_Trinken"
"PU01193"	"Uspes"	"Substantiv"	"-"	"Wirt (pfälz. Händlersprache)"	"kein_Trinken"
"PW00997"	"Wasser-hünkel"	"Substantiv"	"3b"	"wer keinen Alkohol trinkt, Abstinenzler"	"kein_Trinken"
"PW01125"	"Wasser-süffer"	"Substantiv"	1	"wer keine alkoholischen Getränke trinkt, Abstinenzler"	"kein_Trinken"
"PW01506"	"weich"	"Adjektiv"	"3c"	"mild, säure- und schwefelarm; trüb (vom Wein)"	"kein_Trinken"
"PW01679"	"Wein-ausschank"	"Substantiv"	"-"	"wie schd Wein-ausschank"	"kein_Trinken"
"PW01706"	"Wein-essig"	"Substantiv"	"-"	"aus Wein hergestellter Essig"	"kein_Trinken"
"PW01707"	"Wein-fahnen, Wein-fahne"	"Substantiv"	"-"	"Atemgeruch nach Weingenuß"	"kein_Trinken"
"PW01712"	"Wein-flasche"	"Substantiv"	1	"wie schd Wein-flasche"	"kein_Trinken"
"PW01725"	"Wein-glocke"	"Substantiv"		"/Glocke, die nachts zum Schließen des Wirtshauses läutet/"	"kein_Trinken"
"PW01736"	"Wein-haus"	"Substantiv"	"-"	"Weinwirtschaft"	"kein_Trinken"
"PW01748"	"Wein-knorzen"	"Substantiv"	"-"	"ein Weinkenner"	"kein_Trinken"
"PW01775"	"Wein-probe"	"Substantiv"	"-"	"das Versuchen verschiedener Weinsorten"	"kein_Trinken"
"PW01787"	"Wein-schank"	"Substantiv"		"Weinausschank, Ort und Recht des Weinausschankes"	"kein_Trinken"
"PW01788"	"Wein-schankung"	"Substantiv"		"Weinausschank"	"kein_Trinken"
"PW01789"	"Wein-schenke"	"Substantiv"	"-"	"Gastwirtschaft mit Weinausschank"	"kein_Trinken"
"PW01790"	"wein-schenken"	"Verb"		"Wein ausschenken"	"kein_Trinken"
"PW01799"	"wein-selig"	"Adjektiv"	"-"	"betrunken"	"kein_Trinken"
"PW01811"	"Wein-stube"	"Substantiv"	"-"	"einfache Weingaststätte"	"kein_Trinken"
"PW01813"	"Wein-süffer, -süffler"	"Substantiv"	1	"wer gerne Wein trinkt"	"kein_Trinken"
"PW01825"	"Wein-wirt"	"Substantiv"	"-"	"Gastwirt"	"kein_Trinken"
"PW01826"	"Wein-wirtschaft"	"Substantiv"	"-"	"Weinschenke"	"kein_Trinken"
"PW01828"	"Wein-zapf"	"Substantiv"		"Weintrinker, Zechbruder"	"kein_Trinken"
"PW01853"	"weisen"	"Verb"		"durch amtliche Weinprüfer zum Ausschank bestimmen"	"kein_Trinken"
"PW02223"	"Wermut-bruder"	"Substantiv"	"-"	"Alkoholiker, der billigen Fusel trinkt"	"kein_Trinken"
"PW02673"	"wild"	"Adjektiv"		"im Wirtshausnamen"	"kein_Trinken"
"PW02789"	"Wind"	"Substantiv"	"1.4"	"Alkoholrausch"	"kein_Trinken"
"PW03120"	"Winzer-keller"	"Substantiv"	"-"	"Weinausschank des örtlichen Winzervereines"	"kein_Trinken"
"PW03183"	"Wirt"	"Substantiv"	1	"wer ein Gasthaus mit Ausschank betreibt"	"kein_Trinken"
"PW03187"	"Wirtin"	"Substantiv"	1	"Wirtsfrau, Ehefrau des Gastwirtes"	"kein_Trinken"
"PW03189"	"Wirtschaft"	"Substantiv"	1	"Gasthaus, Lokal"	"kein_Trinken"
"PW03190"	"wirtschaften"	"Verb"	4	"eine Gastwirtschaft betreiben"	"kein_Trinken"
"PW03193"	"Wirts-frau"	"Substantiv"	"-"	"Frau des Gastwirtes, Wirtin"	"kein_Trinken"
"PW03195"	"Wirts-haus"	"Substantiv"	"-"	"Gastwirtschaft, Gaststätte"	"kein_Trinken"
"PW03197"	"Wirtshaus-bruder"	"Substantiv"	"-"	"Wirtshausgänger"	"kein_Trinken"
"PW03199"	"Wirtshaus-gänger"	"Substantiv"	"-"	"wer oft ins Gasthaus geht"	"kein_Trinken"
"PW03200"	"Wirtshaus-gast"	"Substantiv"	"-"	"wer im Gasthaus einkehrt"	"kein_Trinken"
"PW03201"	"Wirtshaus-geher"	"Substantiv"	"-"	"wer oft ins Gasthaus geht"	"kein_Trinken"
"PW03202"	"Wirtshaus-geherei"	"Substantiv"	"-"	"häufiger Besuch im Gasthaus"	"kein_Trinken"
"PW03204"	"Wirtshaus-hocker"	"Substantiv"	"-"	"wer oft ins Gasthaus geht"	"kein_Trinken"
"PW03206"	"Wirtshaus-läufer"	"Substantiv"	"-"	"wer oft ins Gasthaus geht"	"kein_Trinken"
"PW03208"	"Wirtshaus-schild"	"Substantiv"	"-"	"/Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens/"	"kein_Trinken"
"PW03211"	"Wirts-leute"	"Substantiv"	"-"	"wer eine Gastwirtschaft betreibt"	"kein_Trinken"
"PW03212"	"Wirts-lokal"	"Substantiv"	"-"	"Wirtschaft"	"kein_Trinken"
"PW03213"	"Wirts-Mädchen"	"Substantiv"	"-"	"Gastwirtstochter, oft gleichzeitig Kellnerin"	"kein_Trinken"
"PW03214"	"Wirts-saal"	"Substantiv"	"-"	"größter Raum in einer Wirtschaft"	"kein_Trinken"
"PW03215"	"Wirts-schulden"	"Substantiv"	"-"	"nicht bezahlte Zeche"	"kein_Trinken"
"PW03216"	"Wirts-stube"	"Substantiv"	"-"	"Raum in der Wirtschaft, in der der Ausschank ist"	"kein_Trinken"
"PW03218"	"Wirts-tochter"	"Substantiv"	"-"	"Gastwirtstochter, oft gleichzeitig Kellnerin"	"kein_Trinken"
"PW03219"	"Wirts-zimmer"	"Substantiv"	"-"	"Wirtsstube"	"kein_Trinken"
"PZ00031"	"Zahl-kellner"	"Substantiv"	"-"	"für das Kassieren zuständige Bedienung in Lokalen"	"kein_Trinken"
"PZ00151"	"zäpfeln"	"Verb"	"-"	"beständig, immer ein bißchen Getränke zapfen"	"kein_Trinken"
"PZ00153"	"Zapfen"	"Substantiv"	"5a"	"Trunkenbold"	"kein_Trinken"
"PZ00154"	"zapfen, zäpfen"	"Verb"	1	"/Wein etc. vom Zapfhahn in Trink-, AusschenkGefäße laufen lassen/"	"kein_Trinken"
"PZ00167"	"Zapfer"	"Substantiv"	"-"	"wer Getränke zapft"	"kein_Trinken"
"PZ00168"	"Zapf-hahn"	"Substantiv"	"-"	"Hahn am Faß, am Schanktresen"	"kein_Trinken"
"PZ00169"	"Zapf-kranen"	"Substantiv"	"-"	"Zapfhahn am Faß"	"kein_Trinken"
"PZ00170"	"Zäpfler"	"Substantiv"	"1a"	"Schankwirt, der das Wirtslokal nur gepachtet hat"	"kein_Trinken"
"PZ00197"	"zart, zärt"	"Adjektiv"	"1b"	"angenehm zu trinken, süffig"	"kein_Trinken"
"PZ00201"	"Zassel"	"Substantiv"	5	"Wirt"	"kein_Trinken"
"PZ00215"	"Zassel-wirt"	"Substantiv"	"-"	"Straußwirt, Wirt einer bescheidenen Schenke"	"kein_Trinken"
"PZ00216"	"Zassel-wirtschaft"	"Substantiv"	"-"	"bescheidene, wenig attraktive Wirtschaft"	"kein_Trinken"
"PZ00279"	"Zech-bruder"	"Substantiv"	"-"	"wer gerne im Gasthaus sitzt und trinkt"	"kein_Trinken"
"PZ00282"	"Zecher"	"Substantiv"	"-"	"Trinker"	"kein_Trinken"
"PZ00286"	"Zech-genosse"	"Substantiv"	"-"	"wer gerne im Gasthaus sitzt und trinkt"	"kein_Trinken"
"PZ00287"	"Zech-kollege"	"Substantiv"	"-"	"wer gerne im Gasthaus sitzt und trinkt"	"kein_Trinken"
"PZ00288"	"Zech-kumpan"	"Substantiv"	"-"	"wer gerne im Gasthaus sitzt und trinkt"	"kein_Trinken"
"PZ00961"	"Zopf"	"Substantiv"	4	"Alkoholrausch"	"kein_Trinken"
"Px"	"Thermos-geld"	"Substantiv"	"-"	"/Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus/"	"kein_Trinken"
