"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"PH06081"	"Holderblüten-tee, Holunderblüten-"	"Substantiv"	"-"	"Tee aus Holunderblüten"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PH06092"	"Holder-saft"	"Substantiv"	"-"	"Saft aus Holunderbeeren"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PH06176"	"Holzapfel-brühe"	"Substantiv"		"/saurer Wein/"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH06407"	"Honig-likör"	"Substantiv"	"-"	"Likör, mit Honig gesüßt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PH06408"	"Honig-limonade"	"Substantiv"	"-"	"mit Honig gesüßte Limonade"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PH06423"	"Honig-schnaps"	"Substantiv"	"-"	"mit Honig gesüßter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PH06433"	"Honig-wasser"	"Substantiv"	"-"	"mit Honig gesüßtes Wasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PH06435"	"Honig-wein"	"Substantiv"	"-"	"Perlwein aus Wasser, Honig und Hefe"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"
"PH07546"	"Husaren-kaffee"	"Substantiv"	"-"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PH07666"	"Hutzel-brühe"	"Substantiv"	"2b"	"schlechter Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PH07666"	"Hutzel-brühe"	"Substantiv"		"süßer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH07684"	"Hypotheken-tilger"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PI00066"	"illuminieren"	"Verb"	"-"	"/(RA) sich betrinken/"	"Trinken.Alkohol_trinken"
"PI00290"	"Item-wein"	"Substantiv"	"-"	"Wein, der bei der Versteigerung von Grundstücken ausgegeben wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PI00306"	"itzen"	"Verb"	"x"	"(sch) trinken"	"Trinken"
"PJ00026"	"Jagd-fäßchen"	"Substantiv"	"-"	"kleines Fäßchen mit Wein, das man auf die Jagd mitnimmt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00101"	"Jakob"	"Substantiv"	"2e"	"Apfelwein minderer Sorte, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00111"	"Jakob-setz-dich"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00156"	"Jankes"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00223"	"Jekuff"	"Substantiv"	"-"	"Umtrunk, das sich Zutrinken"	"Trinken"
"PJ00310"	"Johannisbeer-wein"	"Substantiv"	"-"	"Wein aus Johannisbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00352"	"Johannistrauben-saft"	"Substantiv"	"-"	"Saft aus Johannisbeeren"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PJ00355"	"Johannistrauben-wasser"	"Substantiv"	"-"	"Wasser mit Johannisbeerensaft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PJ00356"	"Johannistrauben-wein"	"Substantiv"	"-"	"Johannisbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00363"	"Johann-Jakob"	"Substantiv"	"2c"	"Schnaps (in der Maurersprache)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PJ00371"	"Johann-Peter"	"Substantiv"	"2e"	"Schnaps (Maurersprache)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PJ00385"	"Joli"	"Substantiv"	"-"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PJ00431"	"juckeln"	"Verb"	"I1a'd"	"in kleinen Schlucken trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PJ00569"	"Jungfern-wein, Jungfer-wein"	"Substantiv"	"-"	"der aus den ersten Trauben eines neuangelegten Wingerts gewonnene Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK00014"	"kacheln"	"Verb"	"-"	"viel trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PK00043"	"Kaffee"	"Substantiv"	"1.2"	"Getränk aus Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PK00043"	"Kaffee"	"Substantiv"	"1.3b"	"Nachmittagskaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PK00043"	"Kaffee"	"Substantiv"	"1.1b'a"	"Kaffee-Ersatz verschiedener Art"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PK00052"	"Kaffee-brühe"	"Substantiv"	"-"	"dünner Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PK00053"	"Kaffee-bruttel"	"Substantiv"	"-"	"(verächtlich) Kaffeebrühe"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PK00062"	"Kaffee-geschlapper"	"Substantiv"	"-"	"(abschätzig) das Kaffeetrinken"	"Trinken"
"PK00066"	"Kaffee-hunger"	"Substantiv"	"-"	"großes Verlangen nach Kaffee"	"Durst"
"PK00080"	"Kaffee-milch"	"Substantiv"	"-"	"Milch für den Kaffee"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PK00105"	"Kaffee-trinken"	"Substantiv"	2	"Nachmittagskaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee;Trinken"
"PK00181"	"Kakao"	"Substantiv"	"-"	"wie schd Kakao"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao"
"PK00187"	"Kälbchens-käse"	"Substantiv"	"x"	"erste Milch nach dem Kalben"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PK00762"	"Karst"	"Substantiv"	2	"(sch) Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK00763"	"Karst-anis"	"Substantiv"	"-"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK00764"	"Karst-ausgemachter"	"Substantiv"	"-"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK00772"	"Karsten-wasser, Karst-wasser"	"Substantiv"	"-"	"(sch) Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK01068"	"Kathreiner-brühe"	"Substantiv"	"-"	"schlechter Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PK01779"	"Kikerikik, Kikeres, Kikeriki, Kikeres"	"Substantiv"	3	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK01996"	"Kippen"	"Substantiv"	3	"Rest im Bierglas"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PK01997"	"kippen"	"Verb"	"1.2b"	"ein Glas Schnaps trinken"	"Trinken.Alkohol_trinken"
"PK02086"	"Kirbe-wein"	"Substantiv"	2	"saurer, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK02235"	"Kirsch"	"Substantiv"	"-"	"Kirschbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK02277"	"Kirschen-saft, Kirsch-saft"	"Substantiv"	2	"Saft aus Kirschen"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PK02278"	"Kirschen-schnaps, Kirsch-schnaps"	"Substantiv"	"-"	"Branntwein aus Kirschen und Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK02285"	"Kirschen-wasser, Kirsch-wasser"	"Substantiv"	"-"	"Branntwein aus Kirschen und Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK02440"	"klappern, kläppern"	"Verb"	"2b"	"/(W) einen Schoppen trinken/"	"Trinken.Alkohol_trinken"
"PK02535"	"Klecks"	"Substantiv"	2	"(Verb.) ein Glas Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK02772"	"Klicker-wasser"	"Substantiv"	"-"	"Selterswasser in Flaschen mit Glaskugelverschluß"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PK03154"	"kneipen"	"Verb"	1	"zechen"	"Trinken.Alkohol_trinken"
"PK03365"	"Knorbel, Knurbel, Knürbel"	"Substantiv"	"4a"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK03370"	"knorksen"	"Verb"	"-"	"(W) einen trinken"	"Trinken.Alkohol_trinken"
"PK03477"	"Knupper, Knuppert"	"Substantiv"	"7a"	"ein Glas Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK03783"	"Koloster"	"Substantiv"	"-"	"erste Milch einer Kuh nach dem Kalben"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PK03784"	"Kolostral-milch"	"Substantiv"	"-"	"erste Milch einer Kuh nach dem Kalben"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PK03840"	"Kommunist"	"Substantiv"	2	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK03926"	"Konrad-setz-dich"	"Substantiv"	"-"	"Haustrunk, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK04001"	"köpfen"	"Verb"	"1c'g"	"eine Flasche Wein austrinken"	"Trinken.Alkohol_trinken;Trinken.Austrinken"
"PK04157"	"Korn-branntwein"	"Substantiv"	"-"	"Branntwein aus Roggen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK04184"	"Korn-kaffee"	"Substantiv"	"-"	"aus geröstetem Roggen zubereitetes kaffeeartiges Getränk"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PK04205"	"Korn-schnaps"	"Substantiv"	"-"	"Branntwein aus Roggen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK04245"	"Koscher-most"	"Substantiv"	"-"	"/aus dem elterlichen Keller von den Söhnen heimlich verkaufter Most/"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PK04340"	"Krabbel-an-der-Wand"	"Substantiv"	2	"(sch) Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK04344"	"Krabbeler"	"Substantiv"	"2b"	"Wein, der leicht trunken macht"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK04477"	"Krambambel"	"Substantiv"	"x2"	"Schnaps der Marke 'Krambambuli'"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK04481"	"Krambutsch"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK04633"	"Kratzer, Krätzer"	"Substantiv"	"2c"	"geringer, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK04694"	"Kräuter-tee"	"Substantiv"	"-"	"wie schd Kräutertee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PK04742"	"Kraut-tee"	"Substantiv"	"-"	"Kräutertee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PK05631"	"Kuh-milch, Küh-"	"Substantiv"	"-"	"wie schd »KuhmilchKüh"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PK05774"	"Kümmel"	"Substantiv"	"2.2a"	"Schnaps, gewürzt mit Kümmel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK05784"	"Kümmel-schnaps"	"Substantiv"	"-"	"Schnaps, gewürzt mit Kümmel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK05881"	"Kunst-wein"	"Substantiv"	"-"	"gepanschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PK05982"	"Kurzer"	"Substantiv"	"-"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PK06040"	"Kutscher"	"Substantiv"	2	"(sch) geringer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00084"	"Lackel-tackel"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00095"	"Lacks-brühe, Lackels-"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00111"	"laden"	"Verb"	"1.2a"	"sich betrinken"	"Trinken.Alkohol_trinken"
"PL00159"	"Lagageri"	"Substantiv"	"-"	"schlechter, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00160"	"Lage"	"Substantiv"	"2b"	"eine Runde Bier, Wein usw."	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PL00166"	"lageln"	"Verb"	"-"	"einen trinken"	"Trinken.Alkohol_trinken"
"PL00169"	"Lager-bier"	"Substantiv"	"x"	"wie schd Lagerbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PL00178"	"Lager-wein"	"Substantiv"	"-"	"Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00379"	"Land-wein"	"Substantiv"	"-"	"wie schd »Landwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00511"	"lappchen"	"Verb"	"-"	"in großen Zügen trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PL00514"	"Lappel-brühe"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00515"	"Läpplerei"	"Substantiv"	"-"	"das Trinken in kleinen Schlucken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PL00518"	"läppeln"	"Verb"	"1b"	"einen trinken"	"Trinken.Alkohol_trinken"
"PL00518"	"läppeln"	"Verb"	"1a"	"in kleinen Schlucken trinken, nippen"	"Trinken.Langsam_kleine_Mengen_trinken"
"PL00532"	"lappern"	"Verb"	2	"in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen"	"Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken"
"PL00533"	"läppern"	"Verb"	"1c"	"einen trinken, gern trinken"	"Trinken.Alkohol_trinken"
"PL00533"	"läppern"	"Verb"	"1a"	"in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen"	"Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken"
"PL00555"	"lappsen"	"Verb"	"-"	"(abschätzig) trinken"	"Trinken"
"PL00564"	"Lari"	"Substantiv"	"x"	"Verwässertes (z.B. Kaffee, Wein, Suppe)"	"Getränk;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PL00750"	"Lauer, Läuer"	"Substantiv"	3	"Wein, der aus den mit Wasser eingeweichten Preßrückständen...gewonnen wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00754"	"Läuer-brühe"	"Substantiv"	"-"	"Tresterwein, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00755"	"Läuerer"	"Substantiv"	"-"	"Tresterwein, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL00808"	"Laugens-brühe, Laugs-brühe"	"Substantiv"	"-"	"fades, schlechtes Getränk, bes. von Kaffee oder Wein"	"Getränk;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PL00911"	"Lauter-wasser"	"Substantiv"	"-"	"(sch) Kaiserslauterer Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PL01019"	"lech"	"Adjektiv"	"x3"	"durstig"	"Durst"
"PL01024"	"lechern"	"Verb"	"1.2a"	"dürsten"	"Durst"
"PL01076"	"ledern"	"Verb"	"3a"	"Flüssigkeit zu sich nehmen"	"Trinken"
"PL01110"	"leer-saufen"	"Verb"	"-"	"leersaufen"	"Trinken.Austrinken"
"PL01112"	"leer-trinken"	"Verb"	"-"	"wie schd leertrinken"	"Trinken.Austrinken"
"PL01170"	"Lehnen-wein, Lehn-wein"	"Substantiv"	"-"	"Wein einer Hanglage"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL01433"	"Leimen-brühe, Leim-brühe"	"Substantiv"	2	"noch nicht ausgegorener, trüber Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PL01896"	"liefern"	"Verb"	"2d"	"(W) trinken"	"Trinken.Alkohol_trinken"
"PL01924"	"likör"	"Substantiv"	"-"	"wie schd Likör"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PL01943"	"Limonade"	"Substantiv"	"-"	"wie schd Limonade"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PL02060"	"Lo-bier"	"Substantiv"	"-"	"Freibier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PL02239"	"löschen"	"Verb"	2	"Durst stillen"	"Trinken"
"PL02297"	"Lot-bier"	"Substantiv"	"-"	"Freibier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PL02325"	"lotteln"	"Verb"	3	"trinken"	"Trinken"
"PL02385"	"luckern"	"Verb"	"-"	"einen trinken"	"Trinken.Alkohol_trinken"
"PL02520"	"lumpen"	"Verb"	1	"einen über den Durst trinken, zechen"	"Trinken.Alkohol_trinken"
"PL02629"	"lupfen, lüpfen"	"Verb"	"2a"	"einen trinken"	"Trinken.Alkohol_trinken"
"PL02631"	"lüpfsen"	"Verb"	"-"	"Schnaps trinken"	"Trinken.Alkohol_trinken"
"PL02668"	"lutschen"	"Verb"	2	"in kleinen Schlucken trinken, nippen"	"Trinken.Langsam_kleine_Mengen_trinken"
"PL02673"	"Lutter"	"Substantiv"	"-"	"Zwetschgen- oder Birnenschnaps, der zum zweitenmal gebrannt wurde"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PM00006"	"Mach-bach"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM00007"	"Mach-buck"	"Substantiv"	"-"	"geringer Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM00011"	"machen"	"Verb"	"4i"	"(Verb.) einen trinken"	"Trinken.Alkohol_trinken"
"PM00112"	"Magdalenen-brühe"	"Substantiv"	"x1"	"aufgewärmter Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PM00112"	"Magdalenen-brühe"	"Substantiv"	"x2"	"von einem Trinker als schwach bezeichneter Whisky"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PM00114"	"Magdalenen-wasser"	"Substantiv"	"x"	"aufgewärmter Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PM00141"	"Magen-bitter"	"Substantiv"	"-"	"wie schd Magenbitter"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PM00171"	"Mager-milch"	"Substantiv"	"-"	"entrahmte Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PM00202"	"mahlen"	"Verb"	2	"trinken"	"Trinken"
"PM00457"	"Malz-kaffee"	"Substantiv"	"-"	"wie schd Malzkaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PM00569"	"Männer-milch"	"Substantiv"	"-"	"(sch) Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM00867"	"Märzen-bier, März-bier"	"Substantiv"	"-"	"im März gebrautes Lagerbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PM01010"	"Matte"	"Substantiv"	"2.2"	"Sauermilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PM01211"	"Maurers-likör, Maurer-likör"	"Substantiv"	"-"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PM01216"	"Maurers-schnaps, Maurer-schnaps"	"Substantiv"	"-"	"minderwertiger Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PM01361"	"Meer-rettich"	"Substantiv"	3	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PM01688"	"Met"	"Substantiv"	1	"selbstgebrautes Getränk aus Wasser, Honig und unvergorenem Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PM01838"	"Milch"	"Substantiv"	1	"Milch der Haustiere, Muttermilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PM01892"	"Milch-kaffee"	"Substantiv"	"-"	"wie schd Milchkaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PM02033"	"Mineral-wasser"	"Substantiv"	"-"	"wie schd Mineralwasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PM02088"	"Misch-kaffee"	"Substantiv"	"-"	"Mischung aus Bohnen- und Malzkaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee;Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PM02313"	"mit-saufen"	"Verb"	"-"	"mit jemandem aus einem Gefäß trinken, an einem Trinkgelage teilnehmen"	"Trinken"
"PM02432"	"mit-trinken"	"Verb"	"-"	"am Trinken teilnehmen"	"Trinken"
"PM02444"	"mit-zechen"	"Verb"	"-"	"wie schd »mitzechen"	"Trinken.Alkohol_trinken"
"PM02468"	"Mockel"	"Substantiv"	1	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02726"	"Moppel, Möppel"	"Substantiv"	8	"geringwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02731"	"Mops, Moppes"	"Substantiv"	6	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02775"	"Mords-brand"	"Substantiv"	2	"starker Durst"	"Durst"
"PM02853"	"Morgen-kaffee"	"Substantiv"	"-"	"wie schd Morgenkaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PM02919"	"Mosel"	"Substantiv"	2	"Moselwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02920"	"Mosel-wein"	"Substantiv"	"-"	"wie schd »Moselwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02922"	"Moses, Mosche"	"Substantiv"	3	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02926"	"Most"	"Substantiv"	"1b"	"unvergorener Saft gekelterter Äpfel, Birnen"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PM02926"	"Most"	"Substantiv"	"1a"	"unvergorener, süßer Traubensaft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PM02926"	"Most"	"Substantiv"	"x1c"	"Obstwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PM02931"	"Most-brühe"	"Substantiv"	"-"	"unvergorener, süßer Traubensaft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PM02989"	"Mozenblätter-tee"	"Substantiv"	"-"	"Brombeerblättertee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PM03003"	"Mucken-buff"	"Substantiv"	"-"	"(abschätzig) Malzkaffee, Kaffeersatz"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PM03010"	"Mucken-fuck"	"Substantiv"	"-"	"(abschätzig) Malzkaffee, Kaffeersatz"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PM03370"	"Musikanten-durst"	"Substantiv"	"-"	"großer Durst, wie er bei Musikanten üblich ist"	"Durst"
"PN00008"	"Nabel-naß"	"Substantiv"	"-"	"(sch) Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PN00011"	"Nabel-wärmer"	"Substantiv"	"-"	"guter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PN00118"	"Nach-lauf"	"Substantiv"	2	"Schnaps, der beim Brennen zuletzt herausläuft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PN00118"	"Nach-lauf"	"Substantiv"	1	"Most bzw. Wein, der beim Keltern zuletzt herausläuft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PN00295"	"nach-trinken"	"Verb"	"-"	"(nach einem anderen) aus demselben Gefäß trinken"	"Trinken"
"PN00330"	"Nacht-wächter"	"Substantiv"	"2b"	"abgestandenes Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
