xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Konzeptübereinstimmung
PL02185	Lokal	Lokal	Substantiv	2	Gastwirtschaft, Herberge	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02195	Lo-pfiffer	Lopfiffer	Substantiv	-	nicht zahlender Zechgenosse	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02355	Löwe	Löwe	Substantiv	3a	Name von Gasthäusern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02375	Luck	Luck	Substantiv	-	Spelunke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02496	Lukas	Lukas	Substantiv	5	Humpen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02514	Lump	Lump	Substantiv	1b	Trunkenbold, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02572	Lumpen-wirtschaft	Lumpenwirtschaft	Substantiv	1	schlechtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02577	Lumpes	Lumpes	Substantiv	1c	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02648	Lust, Lusten	Lust, Lusten	Substantiv	2	Gartenwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL02674	luttern	luttern	Verb	-	den Zwetschgen- oder Birnenschnaps zum zweitenmal brennen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PM00060	Madamen-schlücke	Madamenschlücke	Substantiv	-	kleine Schlucke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PM01938	Milch-schokolade	Milchschokolade	Substantiv	-	Milchschokolade	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	kein
PM01949	Milch-süffer	Milchsüffer	Substantiv	1	wer viel Milch trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PM02544	mole	mole	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PM02771	Mords-affe	Mordsaffe	Substantiv	-	schwerer Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PM02812	Mords-rausch	Mordsrausch	Substantiv	-	großer Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PN00257	Nacht-licht	Nachtlicht	Substantiv	2b'a	wer bis in die späte Nacht im Wirtshaus sitzt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PN00634	Nasen-schild, Nas-schild	Nasenschild, Nasschild	Substantiv	-	in die Straße ragendes Wirtshausschild	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PN00670	Naß-kittel	Naßkittel	Substantiv	1	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PN00728	Nebel	Nebel	Substantiv	3b	Zustand des Betrunkenseins	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PN00816	Neben-zimmer	Nebenzimmer	Substantiv	-	Gaststättennebenraum für Gesellschaften an Kirchweih, Festen; Herrenzimmer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PO00042	Ober	Ober	Substantiv	1	Oberkellner, Kellner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PO00098	Ober-kellner	Oberkellner	Substantiv	-	Oberkellner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PO00250	Ochse	Ochse	Substantiv	3a	"Name von Gasthäusern ""Zum Ochsen"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PO00320	Ochsen-wirt	Ochsenwirt	Substantiv	-	Wirt einer Gastwirtschaft Zum Ochsen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PO00401	Offiziers-borte	Offiziersborte	Substantiv	-	hohe Schaumkrone auf dem Bier	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PQ00129	Quartal-säufer, -süffer	Quartalsäufer, Quartalsüffer	Substantiv	-	wer sich in periodischen Abständen betrinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PQ00266	Quetsche	Quetsche	Substantiv	1.2a'a	blaue Nase (des Trinkers)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PQ00279	Quetschen-faß	Quetschenfaß	Substantiv	-	Faß zur Schnapsbereitung aus Zwetschgenfallobst	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR00440	Rasier-schaum	Rasierschaum	Substantiv	-	Sahne auf dem Kaffee	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR00719	Rausch	Rausch	Substantiv	1	durch den Genuß von zuviel Alkohol eintretende Bewußtseinsverwirrung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR00728	rauschig	rauschig	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR00942	regalieren	regalieren	Verb	1	bewirten, freihalten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01118	Reiber	Reiber	Substantiv	2c	Faßhahn; kleiner Holzhahn am Faß zum Abfüllen des Weins in Gläser	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01163	Reif	Reif	Substantiv		ausgehängter Faßreifen als Wirtshauszeichen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01326	Reitel	Reitel	Substantiv	2b	Tafelauf die der Wirt Zechschulden notiert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01356	Reit-haken	Reithaken	Substantiv	2	Weinglas	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01401	Remischen	Remischen	Substantiv	-	kleines Weinglas	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01402	Remischen-stecher	Remischenstecher	Substantiv	-	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01472	Restaurant	Restaurant	Substantiv	-	Restaurant	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01473	Restauration	Restauration	Substantiv	-	Restaurant	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR01570	Ribo	Ribo	Substantiv	-	Zechtour	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR02123	Römer	Römer	Substantiv	2b	grünes Weinglas	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PR02903	rußig	rußig	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00044	Säbel, Sabel	Säbel, Sabel	Substantiv	4	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00123	Säckert	Säckert	Substantiv	2	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00157	Sack-süffer	Sacksüffer	Substantiv	-	kleines flaches Schnapsfläschchen für die Tasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00652	Sares	Sares	Substantiv		Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00721	Satz	Satz	Substantiv	2b	Bodensatz in Getränken, bes. Kaffee	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00891	Sauf-aus	Saufaus	Substantiv	-	Zechbruder, Säufer, Saufbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00892	Sauf-bruder	Saufbruder	Substantiv	-	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00906	Säufer	Säufer	Substantiv	-	Trinker, Alkoholiker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00909	Säufer-wahn	Säuferwahn	Substantiv	-	Geistesschwäche, Unzurechenbarkeit infolge Trunkenheit, Delirium	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00910	Säufer-wahnsinn	Säuferwahnsinn	Substantiv	-	Geistesschwäche, Unzurechenbarkeit infolge Trunkenheit, Delirium	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00915	Sauf-gesellschaft	Saufgesellschaft	Substantiv	-	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00916	Sauf-gichtern	Saufgichtern	Substantiv	x	Delirium	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00922	Sauf-kollege	Saufkollege	Substantiv	-	Zechkumpan	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00923	Sauf-kompanie	Saufkompanie	Substantiv	-	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00924	Sauf-kopf	Saufkopf	Substantiv	-	wer gern Alkohol trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00924	Sauf-kumpan	Saufkumpan	Substantiv	-	Zechkumpan	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00925	Sauf-lappen	Sauflappen	Substantiv	-	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00928	Sauf-liste	Saufliste	Substantiv	-	Liste der ortsbekannten Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00929	Sauf-loch	Saufloch	Substantiv	-	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00930	Sauf-lottel	Sauflottel	Substantiv	x	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00931	Sauf-nase	Saufnase	Substantiv	2	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00932	Sauf-naupen	Saufnaupen	Substantiv	x	Saufgelüste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00934	Sauf-partie	Saufpartie	Substantiv	-	Zechgelage	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00942	Sauf-schulden	Saufschulden	Substantiv	-	Schulden infolge übermäßigen Saufens	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS00943	Sauf-teufel	Saufteufel	Substantiv	-	Personifizierung des Alkoholismus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01122	Sau-rausch	Saurausch	Substantiv	-	großer Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01169	Sauser	Sauser	Substantiv	3	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01303	Schächer	Schächer	Substantiv	2a	Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01498	Schafs-wirt, Schaf-wirt	Schafswirt, Schafwirt	Substantiv	-	Besitzer der Gastwirtschaft 'Zum Schaf'	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01689	Schank	Schank	Substantiv	2	Ausschank (von Getränken)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01692	Schank-bursche	Schankbursche	Substantiv	-	Gehilfe beim Ausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01697	Schank-haus	Schankhaus	Substantiv		Gastwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01699	Schank-recht	Schankrecht	Substantiv	-	Schankrecht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01701	Schank-stube	Schankstube	Substantiv	-	Stube der Gastwirtschaft, in der ausgeschenkt wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01702	Schank-tisch	Schanktisch	Substantiv	-	Tisch in der Gastwirtschaft, an dem ausgeschenkt wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01704	Schank-wirt	Schankwirt	Substantiv	-	Wirt, der ausschenkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01843	Schaskeler	Schaskeler	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01846	Schaskener	Schaskener	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS01883	Schaub	Schaub	Substantiv		brennender Strohwisch als Zeichen des Schankrechts	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02117	Schenk-bursche	Schenkbursche	Substantiv	-	Aushelfer in Gaststätten zur Kirchweihzeit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02118	Schenke	Schenke	Substantiv	1a	Schankwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02118	Schenke	Schenke	Substantiv	1b	Schanktisch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02122	schenken	schenken	Verb	3	Getränke ausschenken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02126	Schenk-kellner	Schenkkellner	Substantiv	-	Kellner, der ausschenkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02127	Schenk-Mädchen	SchenkMädchen	Substantiv	-	Aushelferin in Gaststätten zur Kirchweihzeit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02128	Schenk-wirt	Schenkwirt	Substantiv	-	wer in einer Schenke ausschenkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02273	schicker	schicker	Adjektiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02275	Schicker	Schicker	Substantiv	2	Schwips, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02429	Schikores	Schikores	Substantiv	-	Trunkenheit, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02430	schikorum	schikorum	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02437	Schild-gerechtigkeit	Schildgerechtigkeit	Substantiv		Konzession für die Eröffnung einer Gastwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02441	Schild-wirt	Schildwirt	Substantiv	-	zum Dauerausschank gekaufter Weine berechtigter Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02768	Schläger, Schlager	Schläger, Schlager	Substantiv	3	Alkoholrausch, Alkoholexzeß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02791	Schlag-seite	Schlagseite	Substantiv	-	wie schd»Schlag-seite	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03077	Schleh-büchse	Schlehbüchse	Substantiv	2a	Bierfäßchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03518	Schluck	Schluck	Substantiv	1	Menge, die auf einmal geschluckt wird; der einmalige Schluckvorgang	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03531	Schluck-specht	Schluckspecht	Substantiv	-	wer gerne und viel trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03532	schluck-weise	schluckweise	Adverb	-	schluckweise	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03990	schmorig	schmorig	Adjektiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04250	Schnaps-bude	Schnapsbude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04251	Schnaps-butelle	Schnapsbutelle	Substantiv	-	Schnapsflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04252	Schnaps-butik	Schnapsbutik	Substantiv	-	Gastwirtschaft mit bescheidenen Ansprüchen, Branntweinschenke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04256	Schnapser	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04258	Schnaps-fahne	Schnapsfahne	Substantiv	-	nach Schnaps riechender Atem	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04260	Schnaps-flasche	Schnapsflasche	Substantiv	-	Glasflasche für Branntwein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04276	Schnaps-kneipe	Schnapskneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04279	Schnaps-kram	Schnapskram	Substantiv	-	Schnapsausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04281	Schnaps-laden	Schnapsladen	Substantiv	-	Branntweinausschank, meist mit Kramladen verbunden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04283	Schnaps-nase	Schnapsnase	Substantiv	1a	blaurot verfärbte, aufgedunsene Nase eines Gewohnheitstrinkers	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04286	Schnaps-rausch	Schnapsrausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04293	Schnaps-vergiftung	Schnapsvergiftung	Substantiv	-	schwere Vergiftung durch übermäßigen Genuß von Branntwein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04295	Schnaps-wirtschaft	Schnapswirtschaft	Substantiv	-	Gasthaus mit Schnapsausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05058	Schöppeler	Schöppeler	Substantiv	-	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05069	Schoppen-pitscher	Schoppenpitscher	Substantiv	-	wer gerne einen Schoppen Wein trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05070	Schoppen-schlücker	Schoppenschlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05071	Schoppen-stecher	Schoppenstecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05075	Schöppler	Schöppler	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05507	schucker	schucker	Substantiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06097	Schwanen-wirt, -wirtin	Schwanenwirt, Schwanenwirtin	Substantiv	-	"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06119	Schwänzel-bübchen	Schwänzelbübchen	Substantiv	-	Kellner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06191	schwarz	schwarz	Adjektiv	2c'b	betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06206	Schwarz-brenner	Schwarzbrenner	Substantiv	-	wer unerlaubt Schnaps brennt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06297	Schwede	Schwede	Substantiv	2	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06623	Schwips	Schwips	Substantiv	-	leichter Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06625	schwipsig	schwipsig	Adjektiv	-	angeheitert, leicht betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06628	Schwitte	Schwitte	Substantiv	3	kleines Glas Wein, Viertelchen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein
PS07146	selig	selig	Adjektiv	2b	angeheitert, betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07297	servieren	servieren	Verb	1	Essen, Getränke auftragen, auftischen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07299	Servier-Mädchen	ServierMädchen	Substantiv	-	Mädchen, das serviert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07972	Sonne	Sonne	Substantiv	4	Name von Gasthäusern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08616	Speise-karte	Speisekarte	Substantiv	-	Speisekarte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08618	Speise-kellner	Speisekellner	Substantiv	-	Kellner, der Speisen aufträgt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08876	Spiel-zettel	Spielzettel	Substantiv	-	einen Spielzettel haben = betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09038	Spitz	Spitz	Substantiv	2a	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09048	Spitz-bohnen	Spitzbohnen	Substantiv	-	Getreidekörner als Kaffee-Ersatz	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09418	spritzen	spritzen	Verb	1b	ein Getränk mit Wasser verdünnen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Trinken.Alkohol_trinken ; Trinken.Austrinken	kein
PS09424	Spritzer	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09466	Sprudel-flasche	Sprudelflasche	Substantiv	-	Flasche für Mineralwasser	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09628	Stab-aus	Stabaus	Substantiv	5	betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09634	Stäbel	Stäbel	Substantiv	5	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09911	Stamm-gast	Stammgast	Substantiv	-	wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09912	Stamm-glas	Stammglas	Substantiv	-	persönliches Trinkglas des Stammgastes in der Wirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09918	Stamm-kneipe	Stammkneipe	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09920	Stamm-lokal	Stammlokal	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09923	Stamm-tisch	Stammtisch	Substantiv	2	regelmäßige Wirtshausbesuche von Stammgästen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09924	Stammtisch-bruder	Stammtischbruder	Substantiv	-	wer zum Stammtisch geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09927	Stamm-wirtschaft	Stammwirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09941	stampferig	stampferig	Adjektiv	1	angetrunken, betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09970	Ständer	Ständer	Substantiv	5b	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
