xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PS11667	Streiche	Streiche	Substantiv	1a	flaches Holz zum Abstreichen des Bierschaums	Trinken	0	0.3502	0.0000
PS11694	Streifer	Streifer	Substantiv	2	leichter Alkoholrausch	Trinken	0	-0.0876	0.0000
PS11780	Strich	Strich	Substantiv	1b'b	Vermerk des Wirts über konsumierte Getränke	Trinken	0	0.1413	0.0000
PS11977	strubbelig	strubbelig	Adjektiv	2a	betrunken	Trinken	0	0.1052	0.0000
PS12192	Stuff	Stuff	Substantiv	2	Weinglas für 18 Liter	Trinken	0	0.4833	0.0000
PS12341	Sturm, Sturmen	Sturm, Sturmen	Substantiv	2b	Alkoholrausch	Trinken	0	-0.0521	0.0000
PS12346	Stürmer	Stürmer	Substantiv	2	Rausch durch Alkohol	Trinken	0	-0.0323	0.0000
PS12353	stürmisch	stürmisch	Adjektiv	2b	betrunken	Trinken	0	0.1052	0.0000
PS12382	Stürzen-becher	Stürzenbecher	Substantiv		ein Trinker	Trinken	0	-0.0567	0.0000
PS12520	Suff	Suff	Substantiv	1b	Zustand des Betrunkenseins, Rausch	Trinken	0	-0.1732	0.0000
PS12521	Süff-chen	Süffchen	Substantiv	-	versoffener Kerl	Trinken	0	-0.1334	0.0000
PS12523	Süffel	Süffel	Substantiv	-	Mensch, der gerne einen über den Durst trinkt, Trunkenbold	Trinken	0	0.0906	0.0000
PS12525	Süffer	Süffer	Substantiv	2a	wer etwas trinkt	Trinken	0	0.7076	1.0000
PS12527	Suff-hafen	Suffhafen	Substantiv	2	wer oft zuviel Alkohol trinkt	Trinken	0	0.5067	1.0000
PS12528	süffig	süffig	Adjektiv	1	gut zu trinken, wohlschmeckend	Trinken	0	0.7006	1.0000
PS12528	süffig	süffig	Adjektiv	2	dem Alkohol zusprechend	Trinken	0	0.2822	0.0000
PS12529	Suff-kopf	Suffkopf	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
PS12531	Suff-lappen	Sufflappen	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
PS12532	Süffling	Süffling	Substantiv	-	Trinker, Alkoholiker	Trinken	0	-0.1405	0.0000
PS12533	Suff-loch	Suffloch	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
PS12534	Suff-nase	Suffnase	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
PS12535	Suff-sack	Suffsack	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
PS12688	Surrer	Surrer	Substantiv	-	Rausch	Trinken	0	0.0841	0.0000
PU00215	über-sitzen	übersitzen	Verb		über den Sperrstundentermin im Wirtshaus sitzen	Trinken	0	-0.0699	0.0000
PU01193	Uspes	Uspes	Substantiv	-	Wirt	Trinken	0	0.0943	0.0000
PW00997	Wasser-hünkel	Wasserhünkel	Substantiv	3b	wer keinen Alkohol trinkt, Abstinenzler	Trinken	0	0.3783	0.0000
PW01125	Wasser-süffer	Wassersüffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	Trinken	0	0.2402	0.0000
PW01506	weich	weich	Adjektiv	3c	mild, säure- und schwefelarm; trüb (vom Wein)	Trinken	0	0.5790	1.0000
PW01679	Wein-ausschank	Weinausschank	Substantiv	-	Weinausschank	Trinken	0	0.3887	0.0000
PW01706	Wein-essig	Weinessig	Substantiv	-	aus Wein hergestellter Essig	Trinken	0	0.6305	1.0000
PW01707	Wein-fahnen, Wein-fahne	Weinfahnen, Weinfahne	Substantiv	-	Atemgeruch nach Weingenuß	Trinken	0	0.4693	0.0000
PW01712	Wein-flasche	Weinflasche	Substantiv	1	Weinflasche	Trinken	0	0.5448	1.0000
PW01725	Wein-glocke	Weinglocke	Substantiv		Glocke, die nachts zum Schließen des Wirtshauses läutet	Trinken	0	0.0046	0.0000
PW01748	Wein-knorzen	Weinknorzen	Substantiv	-	ein Weinkenner	Trinken	0	0.4368	0.0000
PW01775	Wein-probe	Weinprobe	Substantiv	-	das Versuchen verschiedener Weinsorten	Trinken	0	0.6312	1.0000
PW01787	Wein-schank	Weinschank	Substantiv		Weinausschank, Ort und Recht des Weinausschankes	Trinken	0	0.2517	0.0000
PW01788	Wein-schankung	Weinschankung	Substantiv		Weinausschank	Trinken	0	0.3887	0.0000
PW01789	Wein-schenke	Weinschenke	Substantiv	-	Gastwirtschaft mit Weinausschank	Trinken	0	0.1365	0.0000
PW01790	wein-schenken	weinschenken	Verb		Wein ausschenken	Trinken	0	0.6052	1.0000
PW01811	Wein-stube	Weinstube	Substantiv	-	einfache Weingaststätte	Trinken	0	0.1406	0.0000
PW01813	Wein-süffer, -süffler	Weinsüffer, Weinsüffler	Substantiv	1	wer gerne Wein trinkt	Trinken	0	0.6137	1.0000
PW01825	Wein-wirt	Weinwirt	Substantiv	-	Gastwirt	Trinken	0	-0.0180	0.0000
PW01826	Wein-wirtschaft	Weinwirtschaft	Substantiv	-	Weinschenke	Trinken	0	0.3270	0.0000
PW01828	Wein-zapf	Weinzapf	Substantiv		Weintrinker, Zechbruder	Trinken	0	0.1368	0.0000
PW01853	weisen	weisen	Verb		durch amtliche Weinprüfer zum Ausschank bestimmen	Trinken	0	0.3941	0.0000
PW02223	Wermut-bruder	Wermutbruder	Substantiv	-	Alkoholiker, der billigen Fusel trinkt	Trinken	0	0.1682	0.0000
PW02673	wild	wild	Adjektiv		im Wirtshausnamen	Trinken	0	-0.0895	0.0000
PW02789	Wind	Wind	Substantiv	1.4	Alkoholrausch	Trinken	0	-0.0521	0.0000
PW03120	Winzer-keller	Winzerkeller	Substantiv	-	Weinausschank des örtlichen Winzervereines	Trinken	0	0.2252	0.0000
PW03183	Wirt	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	Trinken	0	-0.0427	0.0000
PW03187	Wirtin	Wirtin	Substantiv	1	Wirtsfrau, Ehefrau des Gastwirtes	Trinken	0	-0.1984	0.0000
PW03189	Wirtschaft	Wirtschaft	Substantiv	1	Gasthaus, Lokal	Trinken	0	-0.0540	0.0000
PW03190	wirtschaften	wirtschaften	Verb	4	eine Gastwirtschaft betreiben	Trinken	0	0.0378	0.0000
PW03193	Wirts-frau	Wirtsfrau	Substantiv	-	Frau des Gastwirtes, Wirtin	Trinken	0	-0.1570	0.0000
PW03195	Wirts-haus	Wirtshaus	Substantiv	-	Gastwirtschaft, Gaststätte	Trinken	0	-0.0565	0.0000
PW03197	Wirtshaus-bruder	Wirtshausbruder	Substantiv	-	Wirtshausgänger	Trinken	0	-0.1212	0.0000
PW03199	Wirtshaus-gänger	Wirtshausgänger	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.1463	0.0000
PW03200	Wirtshaus-gast	Wirtshausgast	Substantiv	-	wer im Gasthaus einkehrt	Trinken	0	-0.0827	0.0000
PW03201	Wirtshaus-geher	Wirtshausgeher	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.1463	0.0000
PW03204	Wirtshaus-hocker	Wirtshaushocker	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.1463	0.0000
PW03208	Wirtshaus-schild	Wirtshausschild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	Trinken	0	-0.0584	0.0000
PW03211	Wirts-leute	Wirtsleute	Substantiv	-	wer eine Gastwirtschaft betreibt	Trinken	0	-0.0540	0.0000
PW03212	Wirts-lokal	Wirtslokal	Substantiv	-	Wirtschaft	Trinken	0	0.0920	0.0000
PW03213	Wirts-Mädchen	WirtsMädchen	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.1383	0.0000
PW03214	Wirts-saal	Wirtssaal	Substantiv	-	größter Raum in einer Wirtschaft	Trinken	0	-0.0475	0.0000
PW03215	Wirts-schulden	Wirtsschulden	Substantiv	-	nicht bezahlte Zeche	Trinken	0	-0.0409	0.0000
PW03216	Wirts-stube	Wirtsstube	Substantiv	-	Raum in der Wirtschaft, in der der Ausschank ist	Trinken	0	-0.0432	0.0000
PW03218	Wirts-tochter	Wirtstochter	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.1383	0.0000
PW03219	Wirts-zimmer	Wirtszimmer	Substantiv	-	Wirtsstube	Trinken	0	-0.0048	0.0000
PZ00031	Zahl-kellner	Zahlkellner	Substantiv	-	für das Kassieren zuständige Bedienung in Lokalen	Trinken	0	-0.1073	0.0000
PZ00151	zäpfeln	zäpfeln	Verb	-	beständig, immer ein bißchen Getränke zapfen	Trinken	0	0.4861	0.0000
PZ00153	Zapfen	Zapfen	Substantiv	5a	Trunkenbold	Trinken	0	-0.1321	0.0000
PZ00154	zapfen, zäpfen	zapfen, zäpfen	Verb	1	Wein etc. vom Zapfhahn in Trink-, AusschenkGefäße laufen lassen	Trinken	0	0.5603	1.0000
PZ00167	Zapfer	Zapfer	Substantiv	-	wer Getränke zapft	Trinken	0	0.6380	1.0000
PZ00169	Zapf-kranen	Zapfkranen	Substantiv	-	Zapfhahn am Faß	Trinken	0	-0.1162	0.0000
PZ00170	Zäpfler	Zäpfler	Substantiv	1a	Schankwirt, der das Wirtslokal nur gepachtet hat	Trinken	0	-0.1405	0.0000
PZ00197	zart, zärt	zart, zärt	Adjektiv	1b	angenehm zu trinken, süffig	Trinken	0	0.7410	1.0000
PZ00201	Zassel	Zassel	Substantiv	5	Wirt	Trinken	0	0.0943	0.0000
PZ00215	Zassel-wirt	Zasselwirt	Substantiv	-	Straußwirt, Wirt einer bescheidenen Schenke	Trinken	0	-0.1035	0.0000
PZ00216	Zassel-wirtschaft	Zasselwirtschaft	Substantiv	-	bescheidene, wenig attraktive Wirtschaft	Trinken	0	0.0149	0.0000
PZ00279	Zech-bruder	Zechbruder	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0489	0.0000
PZ00282	Zecher	Zecher	Substantiv	-	Trinker	Trinken	0	-0.0122	0.0000
PZ00286	Zech-genosse	Zechgenosse	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0489	0.0000
PZ00287	Zech-kollege	Zechkollege	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0489	0.0000
PZ00288	Zech-kumpan	Zechkumpan	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0489	0.0000
PZ00961	Zopf	Zopf	Substantiv	4	Alkoholrausch	Trinken	0	-0.0521	0.0000
PYYY	Thermos-geld	Thermosgeld	Substantiv	-	Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus	Trinken	0	0.1297	0.0000
LA00303	an-setzen	ansetzen	Verb	3.	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	Trinken	0	0.4495	0.0000
LB00146	Pans-bruder	Pansbruder	Substantiv		einer, der nur für seinen Bauch sorgt, der immer essen u. trinken möchte	Trinken	0	0.2575	0.0000
LB00394	be-duselt	beduselt	Adjektiv		angetrunken	Trinken	0	0.0146	0.0000
LB00527	be-newelt	benewelt	Adjektiv		leicht betrunken, benebelt	Trinken	0	-0.1003	0.0000
LB00615	be-sawelt	besawelt	Adjektiv		betrunken	Trinken	0	0.1052	0.0000
LB00829	Kaffis-binz	Kaffisbinz	Substantiv		Kaffeekanne	Trinken	0	0.5804	1.0000
LB00894	Bitsch I	Bitsch	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
LB01409	Bremm	Bremm	Substantiv		Landgut u. Wirtshaus bei Forbach	Trinken	0	-0.0277	0.0000
LB01550	prowieren	prowieren	Verb	1.	probieren, kosten, versuchen	Trinken	0	0.4312	0.0000
LB01611	brutlich	brutlich	Adjektiv	2.	abgebrüht (vom mehrfach aufgekochten Kaffee)	Trinken	0	0.6358	1.0000
LB01764	Buschong	Buschong	Substantiv		Korkstöpsel, Propfen	Trinken	0	-0.0855	0.0000
LD00093	Damp	Damp	Substantiv	3.	Rausch, Betäubung durch geistige Getränke	Trinken	0	0.1182	0.0000
LD00111	Danne-strauss	Dannestrauss	Substantiv		Tannenzweig als Aushängeschild eines Wirtshauses	Trinken	0	-0.0891	0.0000
LD00361	Tibi	Tibi	Substantiv		Rausch	Trinken	0	0.0841	0.0000
LD00678	Traht	Traht	Substantiv	5.	Rausch	Trinken	0	0.0841	0.0000
LD00698	Drank-fâs	Drankfâs	Substantiv		Obstweinfaß	Trinken	0	0.7263	1.0000
LD00700	tränken	tränken	Verb		fast allg. das Vieh auf die Tränke führen, ihm zu trinken geben	Trinken	0	0.1889	0.0000
LD00710	Trappert	Trappert	Substantiv		Rausch	Trinken	0	0.0841	0.0000
LD00928	dronken	dronken	Adjektiv	1.	betrunken	Trinken	0	0.1052	0.0000
LD01174	Dusel	Dusel	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
LE00259	er-dischteren	erdischteren	Verb		verdursten	Trinken	0	-0.0341	0.0000
LF00327	ver-durschten	verdurschten	Verb		verdursten	Trinken	0	-0.0341	0.0000
LF00426	ver-juppen	verjuppen	Verb	2.	sich vertun, von etwas zuviel essen od. trinken	Trinken	0	0.5010	1.0000
LF00703	ver-suchen	versuchen	Verb		versuchen, kosten	Trinken	0	-0.0494	0.0000
LF00706	ver-suffen	versuffen	Verb	2.	durch Trinken verprassen	Trinken	0	0.3112	0.0000
LF00823	Viertel	Viertel	Substantiv	1.	der 4. Teil eines Maßes	Trinken	0	0.1104	0.0000
LF01050	Flesch	Flesch	Substantiv	1.	Flasche, Feldflasche	Trinken	0	0.5145	1.0000
LF01121	voll	voll	Adjektiv	2.	betrunken	Trinken	0	0.1052	0.0000
LF01125	Vollchit	Vollchit	Substantiv		Betrunkenheit	Trinken	0	-0.0977	0.0000
LG00073	ganglen	ganglen	Verb		hin- u. herschwanken (vom Trunkenbold)	Trinken	0	-0.1945	0.0000
LG00125	gaschtieren	gaschtieren	Verb		ibid. ein Festessen veranstalten, bewirten	Trinken	0	0.1274	0.0000
LG00621	ge-schwatt	geschwatt	Adjektiv		betrunken	Trinken	0	0.1052	0.0000
LH00236	Här-geld	Härgeld	Substantiv		Handgeld, Trinkgeld	Trinken	0	0.2755	0.0000
LH00240	Harrijen	Harrijen	Substantiv		Handgeld, Draufgeld, Trinkgeld	Trinken	0	0.2500	0.0000
LH00844	Hucker	Hucker	Substantiv	2.	gewohnheitsmäßiger Wirtshaussitzer	Trinken	0	-0.1866	0.0000
LI00092	in-schenken	inschenken	Verb		einschenken	Trinken	0	0.6135	1.0000
LI00095	in-schlagen	inschlagen	Verb		Obst, bes. Zwetschen in ein Faß füllen, um Schnaps herzustellen	Trinken	0	0.5798	1.0000
LK00024	Kaffee	Kaffee	Substantiv	2.	Kaffeehaus	Trinken	0	0.1385	0.0000
LK00025	Kaffeebich	Kaffeebich	Substantiv		Kaffeebäuche, Spottname der Saargemünder wegen ihrer Vorliebe für Kaffee	Trinken	0	0.2830	0.0000
LK00026	Kaffeebinz	Kaffeebinz	Substantiv		Kaffeekanne	Trinken	0	0.5804	1.0000
LK00034 	Kaffeesatz 	Kaffeesatz	Substantiv		Kaffeesatz	Trinken	0	0.7187	1.0000
LK00036	Kaffeeseh	Kaffeeseh	Substantiv		Kaffeesieb	Trinken	0	0.0089	0.0000
LK00038	Kaffeetût	Kaffeetût	Substantiv		Kaffeeschwester	Trinken	0	0.0995	0.0000
LK00144	kanone-voll	kanonevoll	Adjektiv		völlig betrunken	Trinken	0	-0.0175	0.0000
LK00569	Kischt	Kischt	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
LK00974	Konkel	Konkel	Substantiv	2.	Säuferin	Trinken	0	-0.1272	0.0000
LK01012	koren	koren	Verb		kosten; versuchen, wie etwas schmeckt	Trinken	0	0.4089	0.0000
LK01030 	Koschthaus 	Koschthaus	Substantiv		Haus, in dem man beköstigt wird	Trinken	0	0.0084	0.0000
LL00043	laden I	laden	Verb	4.	sich mit Speise u. Trank überladen	Trinken	0	0.5163	1.0000
LL00147	Läppsert	Läppsert	Substantiv		Mensch, der im Essen u. Trinken nicht recht zugreift	Trinken	0	0.0915	0.0000
LL00553	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold	Trinken	0	-0.1983	0.0000
LM00422	Milchhawe	Milchhawe	Substantiv		Milchtopf	Trinken	0	0.3914	0.0000
LM00465	Minut	Minut	Substantiv	2.	Kaffeegeschirr; Topf, in welchem der Kaffee schnell zubereitet werden kann	Trinken	0	0.3638	0.0000
LW00164	Wässich	Wässich	Substantiv		Molke, wässeriger Teil der Milch	Trinken	0	0.5340	1.0000
LR00186	Rausch	Rausch	Substantiv	1.	Betrunkenheit	Trinken	0	-0.0977	0.0000
LR00242	regalieren	regalieren	Verb	1.	bewirten, die Zeche bezahlen	Trinken	0	0.0759	0.0000
LR00242	regalieren	regalieren	Verb	2.	sich durch Speise u. Trank laben	Trinken	0	0.5195	1.0000
LR00400	Ribott	Ribott	Substantiv		Rausch, Saufgelage	Trinken	0	0.0729	0.0000
LR00673	Rusch	Rusch	Substantiv		Rausch	Trinken	0	0.0841	0.0000
LS00146	Satz I	Satz	Substantiv	2.	Bodensatz, Niederschlag einer jeden Flüssigkeit	Trinken	0	0.4089	0.0000
LS00468	schicker	schicker	Adjektiv		betrunken	Trinken	0	0.1052	0.0000
LS00787	Schlupp I	Schlupp	Substantiv	1.	Schluck, Zug, Mundvoll	Trinken	0	0.0036	0.0000
LS00908 	Schapsbuddel 	Schapsbuddel	Substantiv		Schnapsflasche	Trinken	0	0.5913	1.0000
LS00912	Schapskessel	Schapskessel	Substantiv	b)	Schnapsnase	Trinken	0	0.1427	0.0000
LS00916	Schapslischt	Schapslischt	Substantiv		Trinkerliste	Trinken	0	0.5338	1.0000
LS00917 	Schapsnas 	Schapsnas	Substantiv		Schnapstrinker	Trinken	0	0.5934	1.0000
LS00918	Schnapser	Schnapser	Substantiv		Schnapstrinker. Die Bewohner von Bettweiler (. Saargemünd) heißen Schnapser.	Trinken	0	0.3929	0.0000
LS01001	Schnikert	Schnikert	Substantiv		Schnapstrinker	Trinken	0	0.5934	1.0000
LS01005	Schnips	Schnips	Substantiv	1.	kleiner Rausch	Trinken	0	-0.0455	0.0000
LS01349	schwenken	schwenken	Verb	3.	jemanden durch Spendung geistiger Getränke zu gewinnen suchen	Trinken	0	0.3696	0.0000
LS01418	Seih	Seih	Substantiv		Seihe, feines Sieb für Kaffee, Milch u. dgl	Trinken	0	0.4866	0.0000
LS01522	Siffer	Siffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
LS01523	Siffersch	Siffersch	Substantiv		Säuferin	Trinken	0	-0.1272	0.0000
LS01849	Spritzer	Spritzer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0367	0.0000
LS02015	Steiwer	Steiwer	Substantiv		kleiner Rausch	Trinken	0	-0.0455	0.0000
LS02065	sterrevoll	sterrevoll	Adjektiv		ganz betrunken	Trinken	0	-0.0153	0.0000
LS02144	Stiwer	Stiwer	Substantiv		Räuschchen	Trinken	0	-0.0420	0.0000
LS02220	strack	strack	Adjektiv	4.	sinnlos betrunken	Trinken	0	-0.0881	0.0000
LS02432	Suckel	Suckel	Substantiv		irgend ein Gegenstand, an dem gesogen wird, z. B. eine Zuckerstange	Trinken	0	-0.1213	0.0000
LS02447	Suff-lappe	Sufflappe	Substantiv		Trinker, Säufer	Trinken	0	-0.1692	0.0000
LS02449	Suffer	Suffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.1923	0.0000
LW00410 	Winessich 	Winessich	Substantiv		Weinessig	Trinken	0	0.7094	1.0000
LW00413	Wingart	Wingart	Substantiv		Steueraufseher für Getränke, Steuerbote	Trinken	0	-0.1193	0.0000
LW00464	Wirt	Wirt	Substantiv		Wirt, Gastwirt. Wdgn	Trinken	0	-0.0968	0.0000
LW00466 	Wirtshus 	Wirtshus	Substantiv		Wirtshaus	Trinken	0	-0.0188	0.0000
LW00467	Wirtslitt	Wirtslitt	Substantiv		Wirte	Trinken	0	-0.0126	0.0000
LW00469	Wirtei	Wirtei	Substantiv		Wirtsgewerbe, Wirtschaft	Trinken	0	-0.1015	0.0000
LW00471	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	Trinken	0	-0.0847	0.0000
LZ00034	Zapen	Zapen	Substantiv	1.	Zapfen am Faß, an der Flasche, am Gebälk, Eiszapfen	Trinken	0	-0.0221	0.0000
LZ00038	zappen	zappen	Verb	1.	Wein, Bier vom Zapfen schenken	Trinken	0	0.5678	1.0000
LZ00125	ziehen	ziehen	Substantiv	4.	zapfen	Trinken	0	0.1442	0.0000
LZ00202	Zuck	Zuck	Substantiv		Zug, Ziehleistung, Zug beim Trinken	Trinken	0	0.3171	0.0000
EA00219	Adler	Adler	Substantiv		Adler. Häufig Wirtshausschild	Trinken	0	-0.1884	0.0000
EA00250	Aff	Aff	Substantiv	4.	Rausch	Trinken	0	0.0841	0.0000
EF00161	Fëger	Fëger	Substantiv	5.	ein Rausch	Trinken	0	-0.0568	0.0000
EF00342	Vollheit	Vollheit	Substantiv		Trunkenheit, Zustand des Betrunkenseins	Trinken	0	-0.1316	0.0000
EF00447	Fahn, Fahnen	Fahn, Fahnen	Substantiv	8.	Rausch	Trinken	0	0.0841	0.0000
EF00620	Viertel	Viertel	Substantiv	2.	Viertele eine Flasche, die 0,25 l fassen kann, sodann der Inhalt einer solchen Flasche	Trinken	0	0.3019	0.0000
EF00832	Fass	Fass	Substantiv	1.	Fass, hölzernes Gefäss, das meist zur Aufnahme von Flüssigkeiten, bes. von Wein, bestimmt ist	Trinken	0	0.4424	0.0000
EF00951	Fisch	Fisch	Substantiv	2.	feste Bestandteile, die in einem vorgesetzten Getränk umherschwimmen, z. B. Pech im Bier und dgl	Trinken	0	0.3122	0.0000
EF01297	Flasch	Flasch	Substantiv		Flasche	Trinken	0	0.6868	1.0000
EG00198	geiferen	geiferen	Verb	1.	Speichel oder Speise und Trank aus dem Munde fliessen lassen und dadurch die Kleider beschmutzen	Trinken	0	0.0699	0.0000
EG00746	gunklen	gunklen	Verb	2.	Wein über die Strasse verkaufen	Trinken	0	0.3375	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	1.	Säufer	Trinken	0	-0.0556	0.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	2.	trunksüchtiges, altes Weib	Trinken	0	-0.0312	0.0000
EG01147	gutteren	gutteren	Verb	2.	gluckern, wie Wasser, das aus einer Flasche geschüttet wird	Trinken	0	0.4790	0.0000
EG01382	Glas	Glas	Substantiv	2.	Trinkglas	Trinken	0	0.5597	1.0000
EG01382	Glas	Glas	Substantiv	3.	Flasche	Trinken	0	0.6868	1.0000
EG01697	grinen	grinen	Verb	3.	Saft ausfliessen lassen von geschnittenen Reben	Trinken	0	0.5771	1.0000
EH00171	Huch	Huch	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
EH00171	Huch	Huch	Substantiv	3.	Spottname für Personen beiderlei Geschlechts, die viel geistige Getränke zu sich nehmen	Trinken	0	0.0869	0.0000
EH00214	Hudel	Hudel	Substantiv	3.	liederliche, bes. in der Kleidung nachlässige Person; Lump, Säufer, wilder, ungestümer Mensch, schlechter Arbeiter, der alles nur obenhin macht	Trinken	0	-0.1082	0.0000
EH00479	Wirtshushocker	Wirtshushocker	Substantiv		Stammgast, der immer in der Wirtschaft zu finden	Trinken	0	-0.0948	0.0000
EH00642	Windhals	Windhals	Substantiv	2.	langhalsige Flasche mit einem Rauminhalt von etwa	Trinken	0	0.4043	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	5.	Rausch	Trinken	0	0.0841	0.0000
EH01228	hops	hops	Adjektiv	3.	ist angetrunken	Trinken	0	0.0917	0.0000
EH01413	Schrëpfhörnle, Schrëpfhörnel	Schrëpfhörnle, Schrëpfhörnel	Substantiv	2.	kleines Bierglas	Trinken	0	0.1696	0.0000
EH01490	Hirz	Hirz	Substantiv	4.	Rausch	Trinken	0	0.0841	0.0000
EH01490	Hirz	Hirz	Substantiv	5.	Wirtshausschild	Trinken	0	-0.1193	0.0000
EH01674	Hutt(e)	Hutte, Hutt	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
EH01683	Hut	Hut	Substantiv	3.	Haut auf der Milch	Trinken	0	0.6253	1.0000
EJ00209	jästig, jastig	jästig, jastig	Adjektiv	1.	in Gärung begriffen, brausend (Wein)	Trinken	0	0.6748	1.0000
EK00019	Keib	Keib	Substantiv	4.	Rausch	Trinken	0	0.0841	0.0000
EK00064	Schöpfkübel	Schöpfkübel	Substantiv	1.	kleiner hölzerner Kübel zum Schöpfen von Wasser oder Wein	Trinken	0	0.2975	0.0000
EK00069	Kachel(e)	Kachele, Kachel	Substantiv	2.	irdenes Gefäss, Topf, mit rundem Boden und senkrechten Wänden, bes. zum Aufbewahren von Milch; Schüssel, grosse Kaffeetasse; Nachtgeschirr; Isolator der Telegraphenstange	Trinken	0	-0.0312	0.0000
EK00182	Kaffee, Kaffi	Kaffee, Kaffi	Substantiv	2.	Kaffeehaus	Trinken	0	0.1385	0.0000
EK00185	Kaffinell	Kaffinell	Substantiv	2.	Kaffeeschwester	Trinken	0	0.0995	0.0000
EK00193	Käfer	Käfer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0367	0.0000
EK00380	verkalchen	verkalchen	Verb	2.	(den Kaffee) überzuckern	Trinken	0	0.6867	1.0000
EK00427	Kam(e)rad	Kamerad, Kamrad	Substantiv	5.	Rausch	Trinken	0	0.0841	0.0000
EK00555	Kann	Kann	Substantiv	1.	Kännchen, auch für Milch, Petrol u. s. w., bes. aber für Bier; ein Zehntel Liter enthaltend. In früherer Zeit wurde das Bier in Krügen aus Steingut, mit dem Zeichen	Trinken	0	0.3862	0.0000
EK00942	Inkehr	Inkehr	Substantiv		Einkehr	Trinken	0	0.2593	0.0000
EK00947	i(n) kehren	in kehren, i kehren	Verb	1.	einkehren	Trinken	0	0.0861	0.0000
EK01253	Kasten	Kasten	Substantiv	11.	Rausch	Trinken	0	0.0841	0.0000
EK01280	Kist(e)	Kiste, Kist	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
EK01313	Käter	Käter	Substantiv		Weinrausch	Trinken	0	-0.0651	0.0000
EK01340	Kittel	Kittel	Substantiv	2.	Rausch	Trinken	0	0.0841	0.0000
EK01385	Kuttel	Kuttel	Substantiv	4.	dicke Person, Fresser, Säufer	Trinken	0	-0.2407	0.0000
EK01976	knautschen, knotschen	knautschen, knotschen	Verb	4.	Wein mit Wasser vermengen	Trinken	0	0.6160	1.0000
EK02120	Krall(e)	Kralle, Krall	Substantiv	2.	Luftbläschen auf Wein od. Branntwein	Trinken	0	0.7110	1.0000
EK02258	krärzen	krärzen	Verb	2.	prickeln (vom gährenden neuen Wein)	Trinken	0	0.7186	1.0000
EK02568	Kräz(en)	Kräzen, Kräz	Substantiv	5.	Rausch	Trinken	0	0.0841	0.0000
EL00342	Lader	Lader	Substantiv	2.	Dampf, Rausch	Trinken	0	-0.0693	0.0000
EL00344	Lading	Lading	Substantiv	3.	Rausch	Trinken	0	0.0841	0.0000
EL00532	Durchluft	Durchluft	Substantiv	1.	Wirtshaus	Trinken	0	-0.0188	0.0000
EL00559	Winlogel	Winlogel	Substantiv	2.	Trunkenbold, Schimpfn. für einen Bewohner der oberels. Weingegend	Trinken	0	-0.0967	0.0000
EL00683	lack	lack	Adjektiv	2.	wässerig, von Getränken, Früchten	Trinken	0	0.5599	1.0000
EL00824	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold, schlechter Mensch	Trinken	0	-0.1890	0.0000
